hotel_name,reviewer,helpful_votes,date,text,month,year,extracted_date_str,extracted_date,year_int,sentiment_score
Belmar Spa & Beach Resort,AJ A,41,AJ Awrote a review Sep 2017,"We had a great stay at this resort. We got a studio apartment room and were greeting by a nice bottle of sparkling wine, as it was our honeymoon. We could open our patio door and was right in front of one of the great pool areas that overlooked Praia De Porto De Mos (which is a 5 min walk away). It is a 5 minute drive/ 30 min walk to the main town of Lagos and the famous beach Praia Don Ana. The room itself was great. The bed was firm and comfortable. There is a non included breakfast buffet that has a nice selection of foods. Also the bar does a \"happy hour\" where cocktails are reduced in price. They have a spa that we did not utilize, but would have loved to if we had more time. Our room only had a shower/hair gel dispenser in their showers, so if you are looking for shampoo or conditioner, they weren't included. Overall a great stay! Would recommend highly!",Sep,2017,Sep 2017,2017-09-01,2017,5
Belmar Spa & Beach Resort,Flanagan S,12,Flanagan Swrote a review May 2015,"My wife and I stayed here mid May and had an amazing time. The people at the resort go out of their way to ensure you are looked after and in particular I have to thank Carlos as he really helped me book a fantastic surprise for my wife's birthday before we arrived, thank you. The resort literally has everything you would need and has an amazing beach on their door step that we missed as soon as we got home.The nearest supermarket is a 20 minute walk but on the beach there is a lovely bar / restaurant 'Campimar' where you can get a very reasonable snack / ice cream / coffee or meal any time of day.Would highly recommend Lagos & Belmar - definitely somewhere we will revisit in the future.",May,2015,May 2015,2015-05-01,2015,5
Jupiter Albufeira Hotel - Family & Fun,Lesley R,0,Lesley Rwrote a review May 2025,beautiful hotel .pleasant staff .housekeeping do a remarkable job.rooms are spotless. food really nice .and the manager who we seen a couple of times was so pleasant especially keeping the hotel guests upto date with the electricity power cut .didn't get his name .but thank you for dealing with a lot of guests in a very difficult situation. our 1st time in Portugal and this beautiful hotel .we will be for sure returning,May,2025,May 2025,2025-05-01,2025,5
Tivoli Carvoeiro Algarve Resort,PKS_Bos2n,30,PKS_Bos2nwrote a review Nov 2024,"We choose the Tivoli hotel for its beautiful location and I am very glad we did.  We had a sea view room which was simply amazing.  We fell asleep to the wonderful sound of the sea.The room was sizeable and well appointed.  The breakfast was absolutely delicious!i always read the negative reviews before booking and noticed comments that the room was too white (it was not, the decor really complemented the sea side location).  The other complaint was the food.  We did not have dinner, but found the breakfast, drinks and snacks at the bar to be very good.",Nov,2024,Nov 2024,2024-11-01,2024,4
Herdade Da Matinha,Dams,0,Damswrote a review Oct 2017,"Thank you so much to all the staff for making our stay perfect, unique and so memorable.The place is incredible in many ways : relaxing , beautiful, cosy and so on.....Among the top places we've stayed, we will definately go back",Oct,2017,Oct 2017,2017-10-01,2017,5
Belmar Spa & Beach Resort,Nondom,61,Nondomwrote a review May 2015,"A group of 6 friends stayed in a 3 bedroom apartment for 2 nights. The apartment is new, fantastically equipped (including a full kitchen and appliances), has great views and a really nice vibe. The beach is a 2 minute walk. The pool is fairly small but nice. Lagos is a 5 minute / 6 Euro taxi journey away.",May,2015,May 2015,2015-05-01,2015,5
Jupiter Albufeira Hotel - Family & Fun,Johnny D,3,Johnny Dwrote a review Jun 2023,Excellent hotel and facilities. We went on a large family holiday in June 2023 and had a great time.The only downside is the evening’s entertainment for the kids. This can sometimes be a weak point. However it does not take away from what is a high quality hotel.,Jun,2023,Jun 2023,2023-06-01,2023,4
PortoBay Serra Golf,expatinmadeira,101,expatinmadeirawrote a review Feb 2013,"escaped from Funchal for a night up in Santo da Serra for my wedding anniversary. first time staying at Serra Golf but it wont be the last. its a lovely country style little hotel with just 22 rooms and the staff are so so friendly and nice! it was the same girl who checked us in, took our food order, served us, got us drinks in the bar and its just such a friendly place.we only stayed one night, i wish it had been longer. we had dinner in the hotel itself. there are other options in the village and if we had stayed longer we might have ventured out. however the hotel restaurant was excellent and decently priced too. there is a set half board menu which i think was 21 euros, but i had the beef espetada and the wine list has some very nice wines and also some very well priced ones.breakfast was immense, much more than i imagined for a small hotel. we were embarrassed to walk in at 0950 when it finished at 10am but the minute we sat down everything was topped up again, good cooked breakfast and great fresh breads and fruit.rooms are recently refurbished, free wifi, large tv, mini bar, everything you need.didnt have time to play golf but its less than 10 minutes walk to the course, we went horse riding instead at quinta do riacho which was fantastic.we will definitely return, next time probably for two nights so we can play golf and go to the famous sunday market.",Feb,2013,Feb 2013,2013-02-01,2013,3
Grand Muthu Forte Do Vale,Rebecca Page,2,Rebecca Pagewrote a review Aug 2019,"My partner and our 13 and 15 year old children have just returned from 9 days at this Hotel.I honestly cannot fault it. We used Yellow Fish transfers from the airport who were excellent. The Reception staff spoke English and were very polite and helpful at all times. Our apartment was large with twin bedroom with TV, Large living area with TV, bathroom with bath and shower and fully equipped kitchen including dishwasher and washing machine. It was clean and in good order. We faced the front of the hotel on the 3rd floor and had views to the sea and resort. Excellent location with 10 min walk to the new town or 15 to the old town. The nearest beach is less than a 10 min walk and is well worth a visit. There is also a train that stops outside the hotel. There is a children's game room with machines and ice hockey and pool table. Also a children's club room with supervised activities. The animation team were very good lots of activities arranged including table tennis, darts, water polo, yoga, water aerobics, boules, cocktail making and food demonstrations. Evening entertainment was inside the bar area and included dancers, magicians and a music quiz. If you are looking for full evening entertainment of children's disco etc then this Hotel isn't for you the entertainment is more traditional. This is the only hotel I have ever stayed at where you can still get beds around the pool after 10.30 in the morning. Guests don't tend to reserve beds at the crack of dawn. The pools are a lovely size and not too busy. The food and drinks are good but after 9 days can feel a bit the same but still good quality. The restaurant is very relaxed and we never had to queue for food.The hotel also has a Spa and large gym that hotel guests can use for free. Indoor pool (need a hat can buy there) hot tub,steam room and sauna. This is lovely when you want to chill out after a day sunbathing.All in all a fabulous experience and a hotel I would thoroughly recommend.",Aug,2019,Aug 2019,2019-08-01,2019,5
Valverde Lisboa Hotel & Garden - Relais & Châteaux,Will J,7,Will Jwrote a review Jul 2016,"My girlfriend and I have just come back from a 3 day break in Lisbon staying at Hotel Valverde. After a long visit to the UK seeing friends and family, this was a time for us to just relax and take in the sights and food of Lisbon.From the moment we arrived here we felt so welcome and were treated as though we were their most important guests. This set the tone for the rest of our stay here. We crashed on the first night after getting in at midnight and then the next day we had a delicious breakfast sitting in their courtyard. It was here that we started to ask questions about where to go and where to eat, and everyone could not have been more helpful. Giving their advice on what to do and not to do in such a way that it was like friends were helping you out. All the hotel stuff are so kind and friendly to us it really made such a huge difference to our short stay.They were happy to organise a tour for us that took us up to Sintra. We thought it was quite expensive, however, once we got up there it really made such a difference and allowed us to get to all the places without any stress whatsoever.As for the facilities, we stayed in the mini room and it was perfect for us! Little things like great air con and a great shower really made the difference.So overall we could not have been happier, and our stay was the perfect relaxing end to what was a hectic few weeks. Thank you again to everyone!",Jul,2016,Jul 2016,2016-07-01,2016,5
PortoBay Serra Golf,JCB,0,JCBwrote a review Aug 2024,Our suite was very comfortable but the vieuw was very bad. We had no vieuw on the sea but looked to a wall. We missed the airco.,Aug,2024,Aug 2024,2024-08-01,2024,2
1908 Lisboa Hotel,Tris T,1,Tris Twrote a review Mar 2017,"Great staff, breakfast, location and building. Love the artwork.The building is slightly noisy.We've visited the hotel in the first month it was open. Staff comes across friendly, knowledgeable and sincere. Breakfast is great and will be served in the room for a small charge.",Mar,2017,Mar 2017,2017-03-01,2017,4
Lisbon Destination Hostel,Davide L,15,Davide Lwrote a review Nov 2020,"This place is the perfect combination for who who want to be in a hostel atmosphere with the benefits of a hotel. The destination hostel is located in a central zone and everything inside is new, design is great, a minimalist one mixed with hipster choices. You can find ping pong tables, guitars, have your private space to chill and find shared space to connect and chat. The staff is friendly and helpful, they make you feel in a cool atmosphere. Especially Bruno and the Derrick. Me and my friend were there before the second covid lockdown but because of the hostel we enjoyed our experience a lot.",Nov,2020,Nov 2020,2020-11-01,2020,5
Valverde Lisboa Hotel & Garden - Relais & Châteaux,Michael B,0,Michael Bwrote a review Dec 2016,Great location. The initial impression from the reception area and the corridors is that the hotel is a bit tired but the rooms themselves are very nicely furnished in quite a plush colourful style. We had two standard rooms which were fairly compact but very comfortable. The bathrooms were a good size if a little dark. The dining room despite being in a basement is a lovely room which looks on to a nice courtyard. The buffet breakfast was good although the milk jug was irritatingly small. We had dinner in the hotel over Christmas. The food was excellent. What sets this hotel apart however was the staff. They were wonderfully helpful and friendly. An illustration is that they had already collected our car and had parked it in front of the hotel on the morning we checked out  in anticipation of our departure.  I wouldn't consider staying anywhere else in Lisbon.,Dec,2016,Dec 2016,2016-12-01,2016,4
Grand Muthu Forte Do Vale,Deborah,1,Deborahwrote a review Jul 2022,"Third visit to this hotel, staff all cannot do enough for you. Good to see familiar faces as well as some new ones.  We stayed in the junior suite again, more expensive but we like the that it’s higher up with a balcony and away from the noise outside and at the pool. The space is great for the kids both in the apartment and lounge areas. There is a great play park just across the road for all ages. We always stay b&b as we like to get out to some of the local restaurants. Hope to be back either later this year or next!",Jul,2022,Jul 2022,2022-07-01,2022,4
Palacio Vila Flor,Ellen A,118,Ellen Awrote a review Feb 2015,"Perched on top of Alfama and hidden away in a small travessa you find this small courtyard collection of individual appartments. In the courtyard you have outdoor seating facilities perfect for a relaxed drink after exploring the city. Efficient and personal service, quirky decor with all the spice pots on the gate and decorative laundry lines. Very charming.Each appartment is vertical with internal stairs connecting the levels (we had three) with kitchen facilities at the entrance level.",Feb,2015,Feb 2015,2015-02-01,2015,5
Palacio Vila Flor,kathleen m,25,kathleen mwrote a review Apr 2017,"My husband and i spent 4 nights in Palacio Vila Flor in the Alfama district of Lisbon.  It was very reasonably priced for a hotel in a very popular area of the city.   We had a clean room with a private bath that was very quiet.  The staff that we met, especially Triago, were friendly and very helpful.  There were 2 outside patio areas for relaxing and enjoying the weather.  Breakfast was included and provided juice,coffee, cereal, breads, pastries ect.  We would highly recommend this hotel to anyone going to Lisbon and likes small hotels and a good nights sleep.",Apr,2017,Apr 2017,2017-04-01,2017,5
Hyatt Regency Lisbon,draniltakvani,0,draniltakvaniwrote a review May 2023,"Excellent,  staff exceptional,  overall stay was very comfortable.  Great hospitality.  We would like to stay in same hotel next time in lisbon.  Great rooms,  clean, supportive staff,  understanding.  All perfect",May,2023,May 2023,2023-05-01,2023,5
PortoBay Liberdade,1Brigitte1957,3,1Brigitte1957wrote a review Apr 2018,Booked a Classic room and possibly had the worst room location in the hotel.  Rooms are very small and we could barely find room to put our 2 suitcases.  Bathroom was cramped.  Woke up at 3:00 am with door banging shut because we were located by a staff only door. The view from our window was an apartment building where we stared at people hanging their laundry and smoking.  Four coffee pods are provided in your room but once you use them up you have to pay $2.50 Euros per pod.....really????  We used those up our first morning (given how small the cups are).  I do not feel that this hotel gave value for the money we spent.  On the plus side the buffet breakfast was excellent.  Didn’t care for the lounge at all.,Apr,2018,Apr 2018,2018-04-01,2018,2
Algarve Surf Hostel - Lagos,mleahy7,2,mleahy7wrote a review Jun 2013,"Stay here! You won't regret it. The place is really clean and has plenty of space, so you don't feel cramped. There are tons of things to do both in the hostel and around (the beaches and old town are not far). The staff is amazing- they definitely make sure you feel comfortable and have a good time. And the surf lessons were superb. Whether you're there to surf or not, you'll enjoy your stay! (But I highly recommend surfing!!)",Jun,2013,Jun 2013,2013-06-01,2013,5
Luna Clube Oceano,Alan D,6,Alan Dwrote a review Sep 2015,"Booked this trip through Thomas Cook self catering at a budget price, was not expecting great things for the price we paid. On arrival we were greeted at reception and shown to our apartment on the 2nd floor, what a lovely surprise the room was very spacious and the kitchen was very well equipped, 4 ring hob, micro wave, coffee percolator and much more. Large balcony with table & chairs and clothes dryer with a view over the pool area. the studio was spotless clean, beds made up every day and towels and sheets changed 3 times in our stay. We only eat in once but the standard and portion was as you would get from any local restaurant. Very quiet at nights, as this hotel is situated on a small one way side road off the main road into town, no problem with sleeping, and air con was not noisy at all. Hotel is situated between the old town and the \"Strip\" about 15 minutes walk in either direction. Walk to the old town is down hill, but beware on the way home as the hill seems to get steeper. but you can always catch the small land train that runs around Albuferia and stops just at the top of the road. The beach is approx 300 meters down hill and there are sun beds, toilets and 2 beach bars, if you want you can walk all along the beach to the old town,we did so several times. Pool area was great, only problem is towels are put on sunbeds early in the morning and people do not show up until later in the day, 2 hot tubs on the terrace above the bar and a small gym looking out over the pool. We had a great stay and still do not know way this is only rated as 3 star. We will definitely be returning again in the near future",Sep,2015,Sep 2015,2015-09-01,2015,3
Four Seasons Fairways,FUNCOACHVancouver_WA,4,FUNCOACHVancouver_WAwrote a review Jan 2009,"Parking was directly across the street from our Villa. Went through the white gate and was greeted by our own swimming pool...not large, yet one could get swim and certainly soak when the weather gets warm....all the chairs/tables were there. Oh yes, terry robes were hanging in the rooms.The villa was spacious with a complete, roomy kitchen with separate dining area. Living room comfortable with a view of the golf course.Bedroom spacious -- lots of closet space....Master bedroom was sort of a tower area and truly lacking for nothing.Place is well situated to explore. Car is needed. Not near the water, yet easy to navigate the roads that go by majestic homes.Staff was very pleasant...want to go back.",Jan,2009,Jan 2009,2009-01-01,2009,3
