hotel_name,reviewer,helpful_votes,date,text,month,year,extracted_date_str,extracted_date,year_int,sentiment_score
Vila Gale Nep Kids,Maps00760484629,0,Maps00760484629wrote a review Sep 2025,"I am here to congratulate your employee Addilton for his proactivity, attitude towards the development and performance of his duties, sympathetic and helpful",Sep,2025,Sep 2025,2025-09-01,2025,5
Tivoli Carvoeiro Algarve Resort,Eduardo Galvão,0,Eduardo Galvãowrote a review Dec 2024,"From the lobby is a wonderful landscape, where the next morning we enjoy a high-quality breakfast. Room also perfect, bathroom separated by glass, including bathrobe and soft slippers. Want more? Stay longer!",Dec,2024,Dec 2024,2024-12-01,2024,5
Macarico Beach Hotel,Eloïse L,0,Eloïse Lwrote a review Aug 2023,"Ideal location and very appreciable services: heated swimming pool but more pool for dipping than swimming, perfect jacuzzi and spa, but no view as the bay window is dirty. Excellent room and balcony terrace with sea view. Very decent breakfast.",Aug,2023,Aug 2023,2023-08-01,2023,4
Vila Gale Nep Kids,Explore34764465847,0,Explore34764465847wrote a review Aug 2025,"We liked the animation many, the monitors are very easy and friendly. The pools are very good. There are various activities both fun and educational.",Aug,2025,Aug 2025,2025-08-01,2025,4
Belmar Spa & Beach Resort,Angela D,5,Angela Dwrote a review Jul 2023,"Incredibly spacious rooms!!  We had the one with the rooftop terrace, which also had several other terraces! Having a kitchen and washing machine in the unit was super-helpful. Pools were great. Right on beach. Couple of restaurant options in walking distance. Fantastic breakfast buffet at the hotel. TIP: the blinds to block sun are on the outside of the windows. We didn't realize that until a couple of days into the trip, so woke up with the sun a couple of mornings. Hotel is very close to Lagos. Would highly recommend!!  Would go back if I'm ever in the area again.",Jul,2023,Jul 2023,2023-07-01,2023,5
Jupiter Albufeira Hotel - Family & Fun,_bross2,19,_bross2wrote a review Sep 2023,"Just got back today from a 7 Day holiday at the Jupiter,excellent place to stay with children  under 10 plenty of activities plenty to do around pool with slides etc all the staff were Excellent very helpful always smiling nothing was a trouble. Our daughter &son in law stayed in a family room plenty of room with a double bed sofa bed and cot, we had a double room which was great no noise walking down corridors due to carpets throughout lifts were busy at certain times but nothing to complain about. Read other reviews about food, don’t be put off by the food Critics it is really good considering how many nationality’s they are catering for. Snack bar was great on afternoons pizza,burgers, ice cream kids loved it,Drinks we’re really good No skimping with the measures bar staff were fast efficient and friendly. Overall really pleased we stayed there grandkids didn’t want to come home so that to me is what this holiday was about Just remember Not for Couples it’s a Family Hotel for Kids",Sep,2023,Sep 2023,2023-09-01,2023,5
Mayer Apartments,gg G,35,gg Gwrote a review Sep 2015,"This unit is in a perfect spot right at the end of the promenade for an easy walk to everything.  Also is right across from Habana which has some great solo live music at night so you can sit on the balcony with a sea view, watching the people and listening to music with a glass of wine.  The rooms themselves are comfortable with a nice ocean breeze.  They have a private pool and a private little \"bar\" where you can get breakfast, lunch, or a snack or a drink by the pool if you like.  The staff is very helpful and friendly.",Sep,2015,Sep 2015,2015-09-01,2015,5
Jupiter Albufeira Hotel - Family & Fun,Lynne G,4,Lynne Gwrote a review Sep 2022,"Just returned from a brilliant 11 days at the Jupiter. Excellent food choices. Friendly and helpful staff. Rooms very spacious and clean. Pool areas very clean and safe. Daytime entertainment very good, areas for evening entertainment could be improved on. Away from the hustle and bustle of the ‘Strip’ but within walking distance. Uber taxis very cheap and easy to hire to get to other places. Zoomarine is a brilliant day out and well worth a visit..",Sep,2022,Sep 2022,2022-09-01,2022,5
Grand Muthu Forte Do Vale,Toby B,0,Toby Bwrote a review May 2024,"We have gone as a group of 8 for a football trip away and suyin and dayana were the animation team to do the activities in the hotel during the day, they have been amazing and really happy and really welcoming. They have made the holiday so much more enjoyable and made every activity really fun. I would recommend anyone to do the activities with them as they would really enjoy it.",May,2024,May 2024,2024-05-01,2024,5
Captain's Log House,Lukáš K,0,Lukáš Kwrote a review Aug 2014,"Brilliant accommodation, excellent service, cool design, GREAT place in Baleal. All those who want more than accommodation and want to especially experience the Captain's Log House exactly where to go. Thanks a lot !!! ;-)",Aug,2014,Aug 2014,2014-08-01,2014,5
1908 Lisboa Hotel,Anemone,16,Anemonewrote a review Apr 2017,"We ended up here by chance and could have not been happier! Everything in this hotel is just right: the service, the interior design, breakfast + the bar and the restaurant, the rooms, the building itself is incredibly beautiful and the location is excellent - funny how Lonely Planet Portugal didn't mention anything about this area even when it's full of interesting shops & restaurants, and on Sunday there was a wonderful flea market right on the square next to the hotel + metro stop (Intendente) is close by though it's only a short walk to the centre.But the service was best of all, everyone was so nice and ready to help with all our arrangements and questions. PLUS when you check in you don't have to hang around at the desk when tired from the journey etc. but instead they offer you to sit down, have a nice drink (excellent home made ice tea...!) and have the check in done with no stress. Absolutely wonderful! Definately worth it. This went to our top 5 list of best hotels ever <3",Apr,2017,Apr 2017,2017-04-01,2017,5
Lisbon Destination Hostel,Josh G,0,Josh Gwrote a review Aug 2022,"I stayed at this hostel for about 4 days and loved it! The staff was amazing, check in was easy, and the accommodations were nice. I believe the hosts who helped me were Joao and Leslie (?). I'm not sure if I got those names correct, but special shoutout to them! On my last night I did the pub crawl, and it was well worth it! I met a lot of amazing people, and cannot recommend this place enough!",Aug,2022,Aug 2022,2022-08-01,2022,5
Estalagem Da Ponta Do Sol,122stefash,1,122stefashwrote a review Jul 2017,"The hotel was good,BUT access was by a very cramped lift up the side of the mountain or a rough very very steep path at the side of the hotel and very uneven steps which was extremely tiring to walk up and down each day and there were also small lifts to each floor, no vehicle access at top of cliff or decent walkwayEvening meal was good, breakfast not so much so, cleanliness and decor of bathroom could have been better",Jul,2017,Jul 2017,2017-07-01,2017,3
Hotel Madeira,Angela B,0,Angela Bwrote a review Apr 2019,"We stayed for 7 nights at the Madeira hotel & found it to be very clean with extremely helpful & friendly staff. The location is perfect, 2 mins walk from the centre of Funchal & the beautiful marina. Would definitely stay here again.",Apr,2019,Apr 2019,2019-04-01,2019,5
Estalagem Da Ponta Do Sol,empathology,255,empathologywrote a review Jan 2009,"This is an excellent 'design' hotel perched high above the sea affording spectacular views where ever you look.Positives (too many!) - Great location, you're away from the hustle and bustl;e of Funchal but it's close enough to get to easily (45 minutes). Lots of little places to sit and soak up the atmosphere. Good size clean rooms with superb views. Excellent evening restaurant (food, service). No kids (almost!) - this is a modern quiet hotel.Negatives - You're largely left to fend for yourself - which is great - but I wish someone had told us of the 100+ tourist guides lying in the lounge! Breakfast is a bit of a scrap - too many guests and not enough tables.Madeira is a superb location for beauty and tranquility. This hotel serves that purpose 100%",Jan,2009,Jan 2009,2009-01-01,2009,4
Lisbon Destination Hostel,Reklaw92,0,Reklaw92wrote a review Apr 2019,"This is by far the best place ya can stay in Lisbon, not only is the location pretty sick you also have the chance to get served at the bar by matilda which is worth a trip just for that! Super friendly staff and a great atmosphere don't be put of that it's in a train station ya can't hear em! Great views all around especially at the bar",Apr,2019,Apr 2019,2019-04-01,2019,5
Casa Mitchell Apartments,Gdavies23,6,Gdavies23wrote a review Aug 2013,"No noisy dogs as previous reviews had stated! The rooms were spotless, great location too. 2 minutes from the beach and 5 from the old town. The tv was a little small but I don't go on holiday to watch tv so it wasn't an issue! Rooms were a great size and did us for a lovely holiday will definitely be returning next year :)",Aug,2013,Aug 2013,2013-08-01,2013,4
Dom Carlos Liberty,Vegaslawbabe2,2,Vegaslawbabe2wrote a review Jun 2023,"This is a review of the Dom Carlos Liberty Hotel.I wil get to the point. The positives: The room is clean.The breakfast is adequate.The elevator is decently fast.Location is conveniently located near the Avenida de Libradade, so you have many options for restaurants and bars.AC is great especially on a hot dayMini FridgeNow for the negatives you want to hear:This hotel is in great need of an update.The room is extremely small-it’s so small we don’t even have enough room to open our 2 carry-on. This room is pricier than some other hotels in the area so I think it’s not worth what we paid.The bathroom is extremely small. Yes, I understand this is “standard” in Europe.  However if safety is concern, ie big enough room so that you can step in safely inside the tub, without slipping and cutting yourself in the swinging glass tub door, then you won’t find it here.The service just plainly sucks. We came from another hotel down the street where the staff made sure they go above and beyond.  Here, you have a bell person (not sure exactly what he is), that is constantly “hovering”, and pacing back and forth and have no respect for space.They have literally zero toiletries. They have a shampoo/body gel combined which aren’t filled in a regular so hopefully you’d bring your own (and enough if your hubby will use some too).They have zero info on how to reach the front desk in the room.  So we have no idea how to contact the front desk from the room. There’s a phone but not sure how to dial out.Staff.  Coming from a hospitality industry, I know a thing or two about the importance of providing good customer service. This place has zero clue. The entire staff needs some serious training on how a hotel should operate. Most of the front facing people are rude and  mostly unfriendly. Don’t use the language barrier card either.  Staff that don’t speak your language will still attempt to communicate, have the facial expressions and body language to  genuinely show they care. The hovering bell person/manager (maybe, like I said not sure) made us uncomfortable the whole time we were there. I certainly will not come back here ever, and don’t recommend at all! Stay somewhere else.",Jun,2023,Jun 2023,2023-06-01,2023,2
SANA Capitol Hotel,CasaSulo,143,CasaSulowrote a review Jan 2018,"The hotel was a little difficult to locate and, parking was OK in the underground car park but we had to double park, go into reception to be told where it was. Having said that the receptionist was helpful spoke several languages, and answered all questions.Our room, 604 was, a reasonable size with space to walk around, twin beds, fitted wardrobe space and cupboards – enough for a week or more storage. The large worktop area was useful for the lap-top and would be good as an office desk. There was also a coffee capsule machine with coffee, a nice touch but no creams or sugar! There was also an ice machine on level -1 which was useful and well used. The, limited non Portuguese TV gave a reasonable choice and the free WIFI had good connectivity and fast. Beware of opening the windows though it automatically cuts off the air-con.The bathroom was “green” not our choice but well kitted out with mirrors, plugs, hair dryer etc. and the shower was refreshing, plenty of towels and a good size – for once. A word of warning though beware of the door stop which is placed just in front of the loo guaranteeing a painful toe in the night!Breakfast was buffet style, everything was, just about good. Nothing leapt out and said, “We’re special”. Once again, like the TV limited selection of hot foods and cereals. The bread board and cakes were really good but we found the coffee too bitter so we took our own brand down we would definitely have been bored with the selection after three days.Overall, the place looks tired and in need of a face over – for the price we paid and add the €15.20 car park fee and the €1pp per night Lisbon tax- and the carpet in our room urgently requiring a clean or replacement it proved expensive but the saving grace is the staff. All, without exception were polite, good humoured and knowledgeable.The acid question would we stay here again? Probably not even though it is reasonably central",Jan,2018,Jan 2018,2018-01-01,2018,3
