hotel_name,reviewer,helpful_votes,date,text,month,year,extracted_date_str,extracted_date,year_int,sentiment_score
Saccharum,Westpfels,15,Westpfelswrote a review Aug 2016,"Stayed here for a week with my son, daughter and her boyfriend, all in their twenties. We booked through Thomson on half board basis. The private transfer from the airport was very good, got to see a lot of the lovely Island on the way to the hotel. The hotel itself is very modern and has been decorated to a high standard, if not a little dark as some other reviews have mentioned. Our rooms were lovely and very clean, my daughter had a room right across from the private beach, my room was quite away from the main hotel areas but still had a nice view looking out on a grass area but still with a sea view. The infinity pool was amazing, always plenty of sun beds. The bar around the pool served lovely food, we ate there most days. The buffet  had plenty of choice and overall was good, the only let down was that most of the evenings we had to wait for a table to be cleared and the staff took their time in taking our drinks order. I think they need more staff to clear and lay the tables. The evening entertainment was okay , unfortunately the bar closed around 12 every evening, would have been nice to have gone on a bit longer, as there isn't any where close to the hotel to go too. So wouldn't recommend this hotel if you want lots of bars or clubs,  would suit honeymooners or people looking for a relaxing holiday.  We went into the capital Funchal which was really lovely we spent the whole day there, plenty to do. We also went on a boat trip to see the dolphins which we all really enjoyed and did get to see them which was fantastic. We did have a really good weeks holiday here and would recommend the hotel and Madeira, we would definitely return.",Aug,2016,Aug 2016,2016-08-01,2016,4
Jupiter Albufeira Hotel - Family & Fun,Iman_tala,0,Iman_talawrote a review Apr 2024,"We booked all inclusive to have at list average food and drink, but food was so bad. Unbelievable it was like dog food mashed, cold. Service and stuff were fine and friendly. Drinks was fine very average not something wow.",Apr,2024,Apr 2024,2024-04-01,2024,2
Jupiter Albufeira Hotel - Family & Fun,Moppie & Moppie,1,Moppie & Moppiewrote a review Jul 2025,"Definitely an experience to repeat, 5 star staff, good facilities, with the extra water park for the kids.Finally, the Kids club - super happy with all staff.Very good!",Jul,2025,Jul 2025,2025-07-01,2025,5
Villas Barrocal,George M,87,George Mwrote a review Apr 2014,"We spent 4 weeks at the Villas Barrocal in the Village of Péra, Algarve, (mid-March to mid-April 2014). and thoroughly enjoyed our stay in our 2 storey, 3 bedroom, 2 bathroom villa.  Péra is well-situated centrally for day trips to tour the Algarve region. We could see the ocean from our balcony and the Atlantic and some beautiful beaches and boardwalks are only about a mile to the south. Our unit overlooked the pool but it was a bit too cool at the time of our visit for many pool activities. Units have several areas in which to enjoy the sun privately. You can be as social or as unsocial as you wish. We used our well-equipped, full-sized kitchen extensively and saved a lot of $$ on meals. There is a large shopping mall about 4 miles to the East (just East of the Village of Guia on N125) which contains a huge grocery store called Continente, a large food court and cinemas. Around 9 am. each morning, we found fresh rolls and a 1.5 L. bottle of water on our doorstep – a nice touch. Units are kept spotlessly clean by staff; beds are comfortable; plenty of hot water with good pressure; there’s a snack bar on-site with strong wi-fi, and office staff are friendly and helpful. The Villas Barrocal does have a few minor flaws however. The signal for the free wi-fi is pretty weak in the villas and can be very frustrating. We went to the office in the evenings where the signal is strong and caught up on our e-mail. The furniture in our unit was passable but is beginning to show normal signs of wear. Management will soon need to consider some updating. There are in-room safes but there is a fee to use them. TV channels are very limited. The hours during which one can use the laundry are very restrictive. In spite of these and a few other minor irritants, we would certainly recommend the Villas Barrocal and would be pleased to stay there again.  If you incur a road toll as the result of driving on the A22, you can pay it after 48 hours at the mini-mart located only a couple of doors up the street from the hotel office. One word of caution for anyone not used to driving in Portugal – many of the streets in the Village of Péra are very narrow and meeting another car or truck can be challenging.  Because a car is essential here, our advice is to proceed with a great deal of care. And don’t be intimidated by aggressive drivers who ride your rear bumper – it seems to be a cultural thing.",Apr,2014,Apr 2014,2014-04-01,2014,4
Jupiter Albufeira Hotel - Family & Fun,Lorraine C,0,Lorraine Cwrote a review Jul 2025,"Second time to spend 9 days at this hotel. It’s excellent. It is five stars in my opinion. If you value security, cleanliness, service and amenities then this is the place for you.The staff work tirelessly. Place was spotless. Great for families of all ages but especially for young kids up to early teens.Big shout out to Bidhya behind the bar for all she did for us and Mario in reception. Same thing.  I didn’t get the bus drivers name but he was standing out for his service to all the tourists on every single bus run we witnessed.Every staff member we encountered was excellent but they were stand out for us.Don’t hesitate and book.The only thing is… the pool can be very cold! But with 30 degree weather it was perfect for us.",Jul,2025,Jul 2025,2025-07-01,2025,5
Belmar Spa & Beach Resort,Maura8508,35,Maura8508wrote a review Oct 2023,"We booked a three bedroom, two bath unit with a gorgeous roof deck that had a perfect view of the sunset. The resort was a 5 euro Uber drive into town, less than 10 minutes walk to the beach and had wonderful pools and a spa. We were disappointed that the resort did not offer yoga during our stay but look forward to going back again. The food and service was great, the accommodations clean and updated. This was a great find, HIGHLY recommend.",Oct,2023,Oct 2023,2023-10-01,2023,5
Saccharum,habgoodtj,0,habgoodtjwrote a review Mar 2016,"A wonderfu holiday, very relaxing atmosphere and staff extreemly helpful.Very nice setting and the 8th floor pool and bar delightful. We would class the hotel as 5* in all aspects except food which was varied and tasty.",Mar,2016,Mar 2016,2016-03-01,2016,4
Saccharum,AWD44,30,AWD44wrote a review Feb 2017,"Exceptionally clean and wonderful facilities, very friendly staff and great large rooms and beds, very comfy.  Breakfast is a very large buffet style affair with good quality and choice, evening meals are also buffet style or a la carte and there is not much difference in price between the two unless of course you have an enormous appetite and visit the buffet several times ! The only downside is the fact that it is so far away from any little town or Funchal although there is a shuttle bus it only goes once a day and comes back at 6pm so a long day, so car hire would be essential if you want to get out and about.We also tried to book treatments ever day but they were fully booked all the time very disappointing so book before you stay ! Overall a truly lovely hotel and good for peace and relaxation",Feb,2017,Feb 2017,2017-02-01,2017,4
Casas do Porto - Ribeira Apartments,pkirby246,6,pkirby246wrote a review May 2018,"As my travelling companion alanvh has he said in his review this was a superb experience. The apartment was very well located in the heart of the old town and was an easy stroll to the Riverside. As Alan has said, our hosts went beyond normal expectations to ensure our stay was a memorable experience. Fully recommend these apartments everything about them is exceptional.",May,2018,May 2018,2018-05-01,2018,5
Valverde Lisboa Hotel & Garden - Relais & Châteaux,MaidaValeChicago,5,MaidaValeChicagowrote a review May 2019,"See previous comment. In addition, the courtyard is a lovely place to enjoy a drink or breakfast- a private haven in the middle of a busy city. Fado night was a treat. The hotel is building an addition to double its size which will include a rooftop pool.",May,2019,May 2019,2019-05-01,2019,4
