hotel_name,reviewer,helpful_votes,date,text,month,year,extracted_date_str,extracted_date,year_int,sentiment_score
Montebelo Viseu Congress Hotel & Spa,Catholic2011,20,Catholic2011wrote a review Mar 2025,"It is not admissible and unacceptable, that in a hotel eat rating of 5 *, see that in the hotel space, will access a van, that the same stop in front of the hotel post office, leave 5 pax and there is no trunk to collect the luggage of the customers. I reaffirm that this is a 5* hotel and according to the requirements imposed by Tourism de Portugal, there must be a trintanario and luggage compartment(s).",Mar,2025,Mar 2025,2025-03-01,2025,1
Jupiter Albufeira Hotel - Family & Fun,Sam,21,Samwrote a review Jun 2022,"We returned for 9 days after staying at the Jupiter last October. What can I say VIVI MAR, Mila  and all the team you guys 100% made our holiday the best, Eva and Jamie had a  fab time again. You guys all work so hard day and night and you guys really do care about the kids.Thank you to Sofia & morella for all your help before and during our stayGreat hotel we will hopefully return in October",Jun,2022,Jun 2022,2022-06-01,2022,1
Belmar Spa & Beach Resort,HappyFamilyNZ,24,HappyFamilyNZwrote a review Sep 2012,"Wow, what a hotel and facilities and the location!! We stayed here for 3 nights and the weather was perfect, the  beach was perfect, the staff were perfect and it was simply relaxing!!We stayed in an apartment with 2 bedrooms and 2 en-suites. 3 levels. I st level kitchen and dining and lounge with guest toilet and shower (when you comeback from the beach), second level bedrooms, bathrooms and 3rd level private balcony with views of the ocean. Enjoy your breakfast here, or an evening drink with the family.The beach is a 2 minute walk from the hotel, to golden sands and blue waters. My kids and I had the most superb of times together....we shall cherish the experience.Secure and safe location. There is a convenient store close by the resort, where you will find everything for breakfast, lunch and dinner. It is a 5 minutes drive. We bought our food here and made our breakfast to be enjoyed from our private balcony.There are several options for dinner in the city of Lagos, make a pick! Enjoy an evening of various music and stroll through the beautiful streets or just take in the sunset along the marina.Make sure you take a boat trip through the rock formations (opposite the Roman ruins).If you want relaxation and just a chill out.....this will be perfect for you and the family.!!!Highly Recommended, we will visit again for sure.",Sep,2012,Sep 2012,2012-09-01,2012,5
Belmar Spa & Beach Resort,Voyage68380199513,0,Voyage68380199513wrote a review Jul 2024,Excellent resort! The amenities were great. We loved the pool area and bar. The food and drinks were good. Our apartment sweet had an amazing view of the ocean in the distance. Convenient location for the relaxation of a beach resort but proximity to city center and wonderful restaurants and bars. The layout of the property was confusing especially how to get to the adults pool through the spa facilities.,Jul,2024,Jul 2024,2024-07-01,2024,5
Tivoli Carvoeiro Algarve Resort,29explorer,189,29explorerwrote a review Sep 2022,The biggest selling point of this property is the views and location.  The views were just jaw dropping.  we had a premium room.  The room was well appointed.The service at the front desk could have been better.  No one offered to take our luggage  to the room upon check in.  No one greeted upon arriving.One of the day room was not made till 3:00PM and once we called it was done right away but the used glasses were never cleaned.Service at breakfast was the best and the food was very good as well.Dinner buffet was some what disappointment s there was limited options.Overall 4 star as loved the views and location but service can be better.,Sep,2022,Sep 2022,2022-09-01,2022,4
Belmar Spa & Beach Resort,kildaretraveller2015,59,kildaretraveller2015wrote a review Jul 2016,Fantastic Spot for a really relaxing holiday. The apartments are great and so well maintained. Beautiful surroundings and the people so friendly. The Belmar is truly a five star resort in a beautiful part of PortugalThe beach which is a five minute walk is so clean and just amazing. Can't wait to come back. Porto do Mos is s beautiful resort not spoiled by too many holiday makers. It is just a wonderful place to relax and enjoy the view.,Jul,2016,Jul 2016,2016-07-01,2016,5
Hotel Madeira,traosb1,66,traosb1wrote a review Jun 2014,"From start to finish, this hotel made our trip to Madeira.  The service, cleanliness, location, staff...  All absolutely 10/10.  There's not enough I can possibly say to put across how happy we were with our stay, but if and when we arrive in Madeira again this is definitely where we're going to be staying.Arrival:  Check in quick and easy, friendly, spot onThe room:  We stayed in room 213 so over the little side street.  It was spotlessly clean, the air conditioning effective and all but silent, lovely walk in shower with good pressure, fresh towels every day, little balcony with shutters on the outside and sliding glass doors that could be closed and locked for the security conscious like us (although in Madeira crime levels are so low that when housekeeping opened the doors up every day and left them open we had no problems).  There's a little table and chairs on the balcony, a larger desk in the room and - with two wardrobes - ample storage space.  Unlike a lot of hotels, it wasn't a game of hunt the electrical socket, it was simply a case of choosing which socket was the most convenient - so with 2 cameras and 2 mobile phones before you start when sharing a twin room, this was excellent.Navigation:  Lets face it, some people (including my mother, whom I was travelling with) can get lost if you turn them around outside their back door.  Not only could she easily find the room on the first attempt, there was no trundling miles along various corridors and round in circles so she could find it every time.  Over and above this, she could also find the lounge, the breakfast room, the swimming pool, the bar, and even more importantly - because of the location - the hotel without any problems at all.  And speaking of the location:Location:  We like to do everything on foot when on holiday, and the location of this hotel was so central to everywhere that it made it easy.  Assuming you don't linger in the Municipal Gardens which make an inviting start to any day out being almost immediately opposite the front door at 45 degree angle, walking distances are (at quite a leisurely pace) 5mins to the marina, 10mins to Santa Catarina Park, 10mins to The Se (Cathedral), 10mins to the Santa Clara Convent which is almost next door to Quinta Dos Cruzes, 15mins to the Santa Maria De Colombo, 15mins to the Mercado Dos Lavradores (Farmers' Market) and the Cable Cars for Monte and the Madeira Story Centre are just behind the market.  You can stand on the roof terrace and plan out your route to pretty much anywhere you want to go.The rest:  Really accommodating staff - nothing was too much trouble, and they were more than happy to look after our luggage on check-out day when we had a late flight.  Breakfast was simple - bread, meat, cheese, fruit, croissants, scrambled or boiled eggs every day and one additional other hot option (e.g. sausage/bacon/pancakes) every other day.  Fruit juice and coffee available.  Basically your standard buffet continental breakfast with attentive (but not intrusive) staff keeping everything topped up.  From the roof terrace you can hear the live music clearly across the park from the Ritz Café, but likewise it is above the stage in the Municipal Park so if there's a concert on when you're there it's like having front row seats while lounging next to the pool.  A tip:  Joseph (the barman Tuesdays to Saturdays) mixes the best Poncha I tasted in Madeira!",Jun,2014,Jun 2014,2014-06-01,2014,5
Belmar Spa & Beach Resort,jp3996,54,jp3996wrote a review Aug 2016,"The apartment we had was very spacious had washing machine and dishwasher. There are quite a few apartments packed in together so there was a bit of noise but it wasn't too bad. The place is organised as four quadrants and each with a pool plus and indoor pool. None of the pools are huge and so people seemd to stay at the one close to their apartment. You can't reserve the sun beds but it seemd to work well as everyone seemed able to get one when needed.The apartments in the main part of the hotel (apart hotel) seem to get cleaned most days but the tourist apartments only get cleaned once a week with a towel change mid week. Which worked for us not having to think about when maids were coming in and out, but we were a bit surprised by it.We were half board, breakfast was fine but nothing special, the evening meals wre nice and had a different theme each day. Beer, wine and soft drinks are included with the evening buffet, which was good. The hotel also has a half price cocktail of the day 6-7pm.There is a beach walking distance down a steep hill, but nowhere else really to go in easy distance, we drove to Lagos which has its marina and shops. But it's not a hotel to stay at if you like to go for short wanders from your hotel. A lot of the hotel is on quite a steep gradient and is very cobbled which might be a consideration if you have walking difficulties. There is plenty of parking with garages under the apartments.The in room wifi was really good.",Aug,2016,Aug 2016,2016-08-01,2016,4
Captain's Log House,zuzana_kreisingerova,0,zuzana_kreisingerovawrote a review Dec 2012,"I spent a lot of time in Captain´s Log House and need to say that this house has a wonderful unique atmosphere! I feel like at home there. I love the paintings, colors and creative design inside the house. I really appreciate what the stuff of CLH do for people and their comfort. Ze, Sisco and Sabina are very good persons and I am happy to know them. The most important is that they make this bussiness with a heart and everybody must feel it! Thanx for nice time in Portugal and I´m looking to forward see Baleal again. For me it is the biggest relaxations to sit on the garden and listen to ocean!",Dec,2012,Dec 2012,2012-12-01,2012,5
Valverde Lisboa Hotel & Garden - Relais & Châteaux,AnneVam,5,AnneVamwrote a review Nov 2021,"Great location, desk service and full marks for boutique style, however the hotel did not live up to our expectations. Our deluxe garden room was expensive for a small metal balcony overlooking the garden - no direct garden access as the booking picture had. It was web summit week and the two nights we wanted to use the bar, we couldn’t because of functions and were given no notice of this. Breakfast was good, but one morning we waited over 20 mins for a poached egg even though it was quiet. All small things but I think we expected excellence all round for such an awarded and expensive hotel.",Nov,2021,Nov 2021,2021-11-01,2021,3
