hotel_name,reviewer,helpful_votes,date,text,month,year,extracted_date_str,extracted_date,year_int,sentiment_score
Belmar Spa & Beach Resort,svletas,185,svletaswrote a review Oct 2021,"This was our first trip to Lagos, though we've been to the Algarve before. We stayed 5 nights at Belmar and it was great, everything we wanted. Friendly staff at reception, good parking, nice one bedroom apartment with full kitchen, washer (key for all our laundry) large balcony overlooking the adult pool and the beach/ocean. Excellent buffet breakfast. Lots of families here, and ideal for that, though just a great overall base to stay and enjoy the Lagos area. Many excellent restaurants in the town, on the beach and in nearby Portimao. Our favorite beach was praia palmares. Also, close to praia camilo, one of the famous beaches down in the cliffs.",Oct,2021,Oct 2021,2021-10-01,2021,5
Jupiter Albufeira Hotel - Family & Fun,charlotte_maher,34,charlotte_maherwrote a review Aug 2024,"The stay was for two adults and one child (age 7)I am pleased to write a review as we have had a fantastic holiday overall.ConsSubstantial mattresses. My partner didn't sleep well, but I was not so bad.That's ITProsEverything else: the staff are excellent, the entertainment fantastic, and the pools fabulous.Book you won't regret it !!",Aug,2024,Aug 2024,2024-08-01,2024,4
Quinta Mirabela,Cyclops1809,2,Cyclops1809wrote a review Jan 2016,"The Quinta Mirabela boasts 5 star rating and in our opinion has every right to do so.The Quinta Mirabela has managed, successfully, to combine friendly service and personal touch with all the requisite facilities for a 5 star hotel. From the moment we arrived, we felt completely relaxed and at home in the hotel and found the amenities and service to be excellent. On arrival we were presented with a cool glass of the most lovely sparkling wine and this subsequently turned out to be just one of the many \"personal touch\" experiences that made our stay so enjoyable.Breakfast is a self service buffet of truly generous proportions, supplemented with any type \"eggs to order\" from the kitchen and for the truly adventurous, sparkling wine is available at the buffet every morning! A continental breakfast can be taken on the balcony, overlooking Funchal and the Atlantic, if preferred.The restaurant has a locally renowned reputation to live up to and we experienced a superb candlelit dinner on the last night of our stay. We found the service to be professional, courteous and friendly.The location of the hotel is truly breathtaking, high above Funchal, south facing and with private balconies plus a swimming pool/sun lounge area and roof garden all affording superb views over Funchal harbour and the Atlantic Ocean as well as the surrounding areas on all sides. As if that were not enough, the hotel is situated on the road used to convey tourists by Toboggan down the hill from the Tropical Gardens at Monte.Access to the town is easily achieved by taxi (around 12Euro from the hotel) or by bus No.19 bus (>2 Euro per person) from the stop 5 minutes walk down the hill.The Toboggan station, together with shops and cafe, is also situated a short distance downhill from the hotel.Whilst it is possible to walk into Funchal (about 30mins), this is definitely NOT recommended as the road is dangerously steep and narrow in places believe me, we tried it and were thankfully rescued, half way down, by a very concerned taxi driver!!We booked a \"superior\" room and our 7 night stay at the Quinta Mirabela was wonderful, we would not hesitate to recommend it to our friends and relatives.",Jan,2016,Jan 2016,2016-01-01,2016,5
Jupiter Albufeira Hotel - Family & Fun,Leanne D,1,Leanne Dwrote a review Oct 2022,"Just got back from a weeks holiday here with my partner.The staff were so welcoming when we arrived and absolutely lovely throughout the whole week.The room was really nice and clean, as well as the rest of the hotel (I’ve seen some reviews about the carpets although they are cleaned often they are just stained) I personally don’t think I’d want to be in the lower rooms (we was 4th floor)The rooftop bar was beautiful and so relaxing.We stayed for a week and got one free meal in two restaurants. The first restaurant “alecrin” was really nice, and 100% worth a visit.However the “taverna Portuguesa” was a bit of a let down in comparison we just got a plate of chicken which was fine considering it was free.The only let down for me was the food, it was often cold and boring, Which is to be expected at all inclusive I suppose.The drinks they served were named spirits instead of cheap stuff which I thought was a bonus.Overall had an amazing time, and will definitely be returning with my daughter as there was so much stuff for children there!🙂",Oct,2022,Oct 2022,2022-10-01,2022,4
Jupiter Albufeira Hotel - Family & Fun,adamlaycock1993,0,adamlaycock1993wrote a review Oct 2022,Ideal for kids to keep them entertained as there is a lot todo although the food selection for them isn’t the best at tea time all in all a very good hotel staff are amazing and never any problems this is the second time we stayed and I would stay again,Oct,2022,Oct 2022,2022-10-01,2022,4
Jupiter Albufeira Hotel - Family & Fun,Geordies009,3,Geordies009wrote a review Oct 2019,"Weve just returned from portugal, having stayed one week in the Jupiter hotel. The rooms are very clean,  animation team , slides and splash pool brilliant. The pools absolutely freezing, however this didn't stop kids from having fun.Downside of the week was the constant ques we had to stand in every night to get into the main resteraunt, it didn't matter what time you went there was a que to get in, a que then for the food, a que for the desserts. We had to wait a while to get drinks and hardly ever got top ups...one night I was shown to my table it was very busy so my husband stood In the que to get our food and I took our kids to get there food to return to our table to find people sitting there, I didn't want to make a fuss as the family had a baby and a toddler. I then had to tell the manager he had given our table to someone else, he apologised and because it was so busy and no free tables we were told there was tables outside. It was freezing cold, but outside we had to sit.The food and drink was nice, however it does need to looked at when the hotel is busy there should be more food stations. The a la carte was lovely, it's a shame tou could only have one visit. The pizza snack bar was lovely, freshly made, a big hit with the kids.We have had a lovely stay and would recommend this hotel, however be prepared for the ques.",Oct,2019,Oct 2019,2019-10-01,2019,3
Vila Gale Nep Kids,André M,48,André Mwrote a review Dec 2023,"Fantastic hotel for children.Hotel without the capacity to accommodate so many people.30 minutes to check in.Chaotic dinners and breakfasts, very small space for the purpose.I chose dinner with drinks included and paid €510 for 2 nights in December.I paid €1.90 for a coffee. I paid €2.70 for a small bottle of water. In coffee it is ready, but in water it is unacceptable.",Dec,2023,Dec 2023,2023-12-01,2023,5
Jupiter Albufeira Hotel - Family & Fun,gjs1979,0,gjs1979wrote a review May 2024,"Rooms were clean , roomy with excellent service , Buffet food was good, A la carte restaurant wasn't that great. overall a decent enjoyable experience.",May,2024,May 2024,2024-05-01,2024,4
Vila Gale Collection Braga,SylvieVdA,1,SylvieVdAwrote a review Sep 2023,"Behind these historic walls, we have poorly designed rooms (small bathroom with toilet not completely closed) and poorly maintained (out-of-service socket, plumbing problem). The service is insufficient (water, in-room coffee not refilled) In the restaurant, the staff is unfriendly.",Sep,2023,Sep 2023,2023-09-01,2023,2
Valverde Lisboa Hotel & Garden - Relais & Châteaux,Carol K,0,Carol Kwrote a review May 2022,"Ideal location, beautiful, intimate hotel with an incredible staff.  Very knowledgeable and engaging. Excellent service! Enjoyed our room. Very Comfortable and spacious.  The interior design of the hotel is outstanding. Feels like you are staying in a luxury townhouse in the best location in Lisbon.  Excellent restaurant.",May,2022,May 2022,2022-05-01,2022,5
