hotel_name,reviewer,helpful_votes,date,text,month,year,extracted_date_str,extracted_date,year_int,sentiment_score
Jupiter Albufeira Hotel - Family & Fun,evitleavit2023,0,evitleavit2023wrote a review Oct 2023,"Ok for families, very busy, buffet was average. Location ok. Didn’t watch any entertainment shows. Just sat in bar. They had singers in bar in the evening. Maids didn’t replace toilet roll so we actually ran out. Not enough milk in room.",Oct,2023,Oct 2023,2023-10-01,2023,3
Saccharum,Melissa M,10,Melissa Mwrote a review Aug 2015,"This hotel reminded me of one of those very well-presented dishes that, once you taste, there's no flavor and you wonder if it's only eatable through your eyesight. Beautifully conceived - its architecture and pool areas, common areas -, yet a lot more is needed if you intend an hotel to be a reference.Altough it's stylish and such, there is no functionality (I'll explain further in the following details):1) When we got there, the receptionists weren't nice or anything, just checked us in without even giving us any warning or a brief oral presentation of the hotel (as ALL of the hotels we've stayed in do). For instance, when we got to the lift with our luggage it wasn't going up though we had already pressed the floor...another client came in the elevator and only then we understood that you have to pass your room keycard on a sensor in order for the elevator to move. This, and other aspects of the hotel, were not transmitted prior.2) As soon as you get into the room, you're standing on the bathroom, this is not properly private if you have to answer the door as it happened with us. The toilet is a separate compartment , which is nice and handy, but the bathroom area is open, there's no door. For couples, showering may not be a problem, but if you're travelling with friends, colleagues or even family it can get awkward....It should be mentioned or at least pointed out that the hotel has couples as its target. When it comes to hygiene, privacy is recommendable. There's no bathroom fan...and now window in this area.3) The hotel interior was conceived by portuguese overrated interior designer Nini Andrade, who apparently not only doesn't know that some people like to shower and take care of their hygiene privately, but also fails to understand that good lightning is needed. Lights in the room are low (this can be an issue while shaving or doing your make-up), except for the ones next to the bed which are too strong on the eye....talk about finding a middle term. This is a huge interior design faux-pas.4) Morning breakfast is good, though not exceptional. There's no food identification, eg; you may have 5 different kinds of jam and not know which one is which.5) You can't get into the SPA and its pool area, unless you are a prestige client or you'll have to pay 20€ per person. Under-aged (16) are not allowed anyways.6) Staff weren't particularly nice or welcoming, except for the waiters in the pool areas. Maybe it's the sun and the view, I don't know.7) You don't have mobile connection inside your bedroom, only if your operator is portuguese telecommunications service MEO. If not (for instance, Vodafone), you'll have to go outside to make/answer a phone call or receive/send messages.There are, however, some good points to be fair:- Great pools and its relaxing view, with large areas for all clients, one if which is outside of the hotel on a small beach- The bedroom provides good amenities and a powerful hair dryer for the ladies, probably the best I've seen in any hotel- Beds are very comfy- Large and good-quality TV screen on each bedroom with alarm clock available- Outside bars with good range of products- The gym is nice, but the provided towels are the size of our face- You can walk around and eat well for a good price near the hotel, there's even a supermarket ('Pingo Doce')- Wi-fi is free and accessible in all hotel areas.To sum up: there's a lot more that builds up an hotel's prestige and reputation than architecture and design, excellence in its services and functionality are also needed...it's a nice stay but it could be a lot better or at least for what they're aiming for.",Aug,2015,Aug 2015,2015-08-01,2015,3
Jupiter Albufeira Hotel - Family & Fun,fannyUk,33,fannyUkwrote a review May 2022,"We were lucky and had a lovely big room with a sea view for the 3 of us. We were all inclusive which meant plenty of free drinks, snacks, buffet, entertainment and kids club.Admittedly as it was the beginning of May the pools were on the chilly side so we spent more time lying in the sun. We tested out the slides (the 4yr old on our laps for the big ones) and they are fast!The 4yr old loved the kids club once we gave it a go and they had lots of different activities on each day to keep her entertained. They also organised kids things at 7pm as well.It's at the top of the hill from oura beach, away from the main strip which was prefect for us. There are a few restaurants near by so if you want a change of scenery you aren't having to traipse all the way down the hill.The front desk were very helpful in sorting out taxis for us when we needed them and they also have a free shuttle down to Albufeira Old Town.As others have said the the buffet food was a bit hit and miss. There was a kids buffet but full of generic kids fayre so we tried to encourage the 4yr old to pick something from the adult buffet. Some of it was really good, where it was clearly a localist dish, but other parts were bland.There were entertainments at 7am for kids like animal shows and some kids club events but as we were with a 4yr old we needed to get her fed and to bed which was a shame. It would have been nice if some of them had been at 6pm, before dinner started. There were also two cinema shows as well which did clash with the music coming from the bar below us but with the balcony window shut you couldn't hear them.",May,2022,May 2022,2022-05-01,2022,4
Belmar Spa & Beach Resort,ConnollyFamily,9,ConnollyFamilywrote a review Apr 2024,Unfortunately the weather was bad while we were here but the apartment was very comfortable. The steam room was not working during our visit so only the sauna was available and was crowded due to bad weather. We  both had a lovely massage in the spa with Tanya and Ellie which was the highlight of our visit.,Apr,2024,Apr 2024,2024-04-01,2024,3
Montebelo Viseu Congress Hotel & Spa,Shankar V,77,Shankar Vwrote a review Sep 2017,"A big shoutout to the wonderful and friendly staff at Montebelo Viseu Congress. This was our first visit to Portugal itself, but right from the planning stage the hotel was very helpful in arranging for a pickup from Porto airport, giving us details about the weather etc.Sandra, Patricia, Hugo: Thank you guys for all your help.The stay was fantastic, the view was awesome and the food was divine. We were a big group attending a wedding and the hotel made us feel right at home. The bar area is beautiful, overlooking the scenic views Viseu has to offer. The rooms were decent sized and well maintained.Breakfast was elaborate and the staff very courteous as well. They were very patient with our demands for our toddler ( and him running riot around the restaurant!!)The city center is walkable if you are adventurous (weather permitting), else a cab is just a call away and takes about 5 minutes to reach the downtown area.If you are planning a trip to Viseu, i think it is a no brainer that this is one of the best places to stay. Even if you are planning to be in Porto, do plan a trip to Viseu, it is well worth the drive.",Sep,2017,Sep 2017,2017-09-01,2017,5
Jupiter Albufeira Hotel - Family & Fun,LMurray,11,LMurraywrote a review May 2023,"Staff were friendly. Rooms were large, modern and comfortable. Food and drinks were excellent.  Location of hotel is nearer the new town but using Uber you are 5 minutes from the old town. Thoroughly enjoyed our stay and will definitely stay again",May,2023,May 2023,2023-05-01,2023,5
Jupiter Albufeira Hotel - Family & Fun,Travellingtwin,2,Travellingtwinwrote a review Sep 2023,"Now, I’m not usually one to write reviews - however, I felt compelled to write a review on here to perhaps help future holiday makers in their decisions on their next holiday. When booking this hotel, I read reviews on here and thought a couple of the negative ones were perhaps from typical moaning people, however I am easily pleased and wanted to give my honest view of this hotel.First off the positives:• the rooms are a fantastic size for a family of 4 with cots, prams, cases and everything else inbetween including a gigantic flamingo inflatable!•the hotel is clean and modern.•plenty sun beds, no need to get up super early unless you want to be right by the pool on the first row.•slides are great and our children loved these.Now unfortunately that’s where the positives start and end.Negatives:•WASPS - they are everywhere around the pool during the day! This is due to the cup disposal system, the bins are covered in wasps due to the sugary drinks. The wasps are pests and circulate your sun beds if you have drinks nearby. The hotel needs to do something to address this issue as we saw many guests being stung during our stay, including our children.•food is horrendous - the worst all inclusive food we have had, it is not 5* standard. I would say food is on par with 3* hotel standards. Variety is poor, with breakfast leftovers noticeable in both the lunch and dinner buffets. I would advise future holidaymakers to make use of their restaurant tokens - the Al a carte are lovely. We ended up eating out most nights, which is not something you expect when all inclusive! Also a side note - bring a chainsaw to eat the sandwiches from the snack bar near the slides, the bread is so hard and stale you could almost use the bread as a weapon. I threw some to one of the many seagulls and even that turned it’s nose up at it.• cocktails - these are postmix cocktails which are horrendously sweet and strong, when asking staff to make fresh cocktails you are met with a scowl and a no. There is also no waiter service in any of the bars, which is not what you would expect in a 5* resort. I found myself being stuck to drinking fizzy pop in the evenings as the drinks were foul. The only nice alcoholic drinks was the sangria.•staff - this is the most miserable looking staff I have ever come across in any resort we have stayed in. None of the staff say hello, good morning, goodbye - nothing. They just look at you and do not respond when you say hello or smile when entering the restaurant or ordering drinks at the bar.•entertainment - the entertainment team work tremendously hard and long hours and I admire them for that, however… the entertainment is poor and substandard for a 5* hotel. It seems very flat and is only aimed at very small children - older children and adults are easily bored. We made our own fun most evenings or went out as the tent of doom outside for entertainment was rubbish.•you have to pay for the trampoline and bouncy castle outside the entertainment tent. I found this insane considering the cost of the holiday!! I would’ve expected this to be included for the price we paid for this holiday.• pools - we saw the seagulls and birds swimming/bathing in the swimming pools during the early morning, I felt this was not particularly sanitary and that the hotel could do something to deter these birds from the pools. We also saw birds pooping in the pools when flying past (which I know cannot be helped, but it felt unclean). Also a child pooped in the baby pool and hotel just scooped out and used a water Hoover and reopened the pool straight away - I felt there should have been some time passing before hotel reopened pool to allow for it to be properly disinfected. Also the pools are FREEZING, so be prepared for this.•shuttle bus does not have a queuing system, so it is a free for all when the bus arrives. This is not fair on people who were waiting first and end up not getting a place on the bus due to people pushing in. I feel that the hotel should put a ticket system in place to prevent people pushing the queue to address this issue to prevent this.Overall, we did have a good holiday, but this was not down to the hotel. It was down to the surrounding areas, the fantasitic zoo marine park (which I would absolutely recommend!!), and the beautiful fisherman’s beach and old town. Without these, our holiday would not have been half as good.I would not return to this hotel. It advertises 5* hotel with 5* prices, when really what you get is 3* plus (low low 4* at a push) standards. It’s such a shame because this hotel has such amazing potential. If it improved the food and entertainment it could be much better.",Sep,2023,Sep 2023,2023-09-01,2023,4
Belmar Spa & Beach Resort,ApNp8,79,ApNp8wrote a review Feb 2015,"The Belmar was a wonderful experience for my wife and I; we arrived after a long day of train trip from Lisbon and were greeted warmly by the hotel staff.  Our room was in the main complex with no view of the beach and no access to the pool (hence the advice below); but the room itself was well appointed.  It wasn't a hotel room at all, but an actual studio apartment (as advertised, but still surprising).  The kitchenette had everything you need for your stay, the wifi signal was good, and the shade controls at the bedside were a nice touch.  We chose the Belmar in part due to the gym and lap pool and were happy to exercise every day.  The gym is a good size, but could become crowded during high seasn (we went just before).The location was excellent, a 5 minute walk to Praia Porto do Mos and a few minute drive to the famous Praia Dona Ana.  Keep in mind that is is a $10-15 taxi to get to downtown Lagos to go out at night.  Being from NYC this seemed normal, but if you are used to driving this is something you should plan ahead for as it does add up over the course of a week.The staff was attentive and very helpful, even helping me retrieve a lost cellphone that i had left in a cab (huge thanks for that!)  The only negative was how loud the cleaning folks were; as our flat was the end of the hall it seemed they started there every morning and the banging was a bit harsh if you want to sleep in.  I'm sure the upper floors didn't have that issue.All told I would definitely reccomend the hotel for couples travelling alone, or with children, as well as for a more mature (late 20's to early 40's) crowd.",Feb,2015,Feb 2015,2015-02-01,2015,4
Casas do Porto - Ribeira Apartments,Shelby K,34,Shelby Kwrote a review Jan 2015,"Great location, steps away from the water and within walking distance from many bars, restaurants, and sights. Olivia was super friendly and helpful, sitting down with us and a map and giving suggestions of places to go and where to eat. We also got a delicious homemade coconut treats! Loved it here! My fiancé and I and one other couple stayed in the apartment comfortably. Lots of space and great location!",Jan,2015,Jan 2015,2015-01-01,2015,5
Grand Muthu Forte Do Vale,Gabriela F,0,Gabriela Fwrote a review Aug 2025,"The night of magic was very fun, Edgar and Rose are very friendly and made our night something very fun.It is the second year we visit the hotel and we love always see them",Aug,2025,Aug 2025,2025-08-01,2025,5
