hotel_name,reviewer,helpful_votes,date,text,month,year,extracted_date_str,extracted_date,year_int,sentiment_score
Vila Gale Collection Braga,Tula T. G.,8,Tula T. G.wrote a review Oct 2024,"I have no words to describe the experience of staying in this hotel. The perfect blend of the new with the traditional and historical.Very comfortable room, complete, with various amenities, we were received with a tray of strawberries wrapped in chocolate, with a bottle of rosé wine in the bucket with ice...All extremely friendly and attentive staff. The location is perfect. We got close to absolutely everything. And Braga is a very welcoming and charming city, it looks like it came out of a Disney movie.The hotel is a unique and unforgettable experience!",Oct,2024,Oct 2024,2024-10-01,2024,5
Belmar Spa & Beach Resort,putty1967,7,putty1967wrote a review Aug 2012,My husband and teenage girls stayed here for 7 days. What an excellent find everything was perfect. I would highly recommend staying here but must hire a car if you want to explore the area. What a beautiful hotel and resort cannot fault it,Aug,2012,Aug 2012,2012-08-01,2012,5
Saccharum,Claus500,6,Claus500wrote a review Jan 2016,WE ( My son and his father ) are currently in the saccharum Hotel . Bespite the fact that this IS a New Hotel with Nice rooms etc the internal rules of the Hotel Management are far from Customer friendly  if you Travel with a Child : children under 16  years are not allowed to get into the only heated indoor Pool . In Dezember with Wind and rain outside this is a Desaster .On top everybody has to pay 20 Euro per Day per Person for using the spa Area .All in all this IS in My opinion not Customer oriented .,Jan,2016,Jan 2016,2016-01-01,2016,2
Hotel Madeira,bowdensrus_uk,54,bowdensrus_ukwrote a review Nov 2012,"We stayed at this hotel last year and really liked it so decided to go back this year. Last year we had a room with a balcony but found it almost impossible to sit on it, it was so tiny so we decided not to pay extra for one this time. We had a corner room on the second floor which looked over the park and down the road to the sea front. There were windows on both sides of the corner and a small table and two chairs where we could sit and read our books and watch the rain pouring down. We needed the air conditioning on most nights and it was very quiet and you don't pay extra for it. The windows have blackout linings under the curtains so the light doesn't wake you up and there is very little outside noise. The downstairs bar is very good for coffee with very reasonable prices. We found all the staff polite and helpful. Everyone mentions the dull breakfasts which were still just as dull but you do get what you pay for and the central location and comfortable beds more than make up for the lack of a resort hotel type breakfast. Part of the sea front promenade is cordoned off while a new cruise ship dock is being constructed and we were a bit disappointed not to be able to walk all the way along the front. The hotel is about 10mins walk to the cable car which goes up to Monte. This is more expensive than the bus but the views are wonderful. Try to avoid going when the cruise ships are disgorging their passengers as there can be long queues. The main bus station is also near the cable car. Most of the restaurants seem to be good quality and I have reviewed some of these seperately. Yes it does rain sometimes but the people who live in Funchal are rightly proud of their little city and are very helpful to the slightly disorientated tourist. A word of warning. Don't hover on the pavement near one of the numerous zebra crossings unless you mean to cross the road. The very polite drivers will stop and wait for you to cross and I always felt obliged to do so although usually I had only stopped to admire a building and didn't want to be on the other side of the road!",Nov,2012,Nov 2012,2012-11-01,2012,4
Mayer Apartments,spongesdad,187,spongesdadwrote a review Apr 2017,"Very well located apartments kept spotlessly clean by the staff. Fabulous views and big balcony. It's right by the beach, restaurants and bars so handy for those who may struggle with mobility. Owners are welcoming and easy to speak with",Apr,2017,Apr 2017,2017-04-01,2017,5
Belmar Spa & Beach Resort,sandra,0,sandrawrote a review Jun 2024,"GreatEverything was perfectGreat facility, great facilities, lots of amenities, everything well maintained, staff very friendly and helpfulPerfect location by the poolKitchens very well equippedEverything very cleanWould happily come back anytime",Jun,2024,Jun 2024,2024-06-01,2024,5
Hotel Madeira,Tony K,0,Tony Kwrote a review Dec 2016,"Room small but cosy.No ventilation in bathroom.Breakfast quite good.Prices reasonableBed noisy when you moved.Not a problem for me, but my wife mentioned this.Terrace on 5th floor quite good.Staff friendly.Good location near town centre.Wasn't too noisy as double glazed door to balcony, and the balcony had shutters.Should have taken some pictures.",Dec,2016,Dec 2016,2016-12-01,2016,4
Belmar Spa & Beach Resort,Lenny,0,Lennywrote a review Jul 2024,"Beautiful hotel and rooms were immaculate. Basically an apartment on the beach. Beach and a few restaurants in walking distance. Great staff! From the lobby to the manager. And everyone in between. Great pool and private as well, beach was literally a five minute walk. A couple restaurants on the beach as well",Jul,2024,Jul 2024,2024-07-01,2024,5
Villas Barrocal,Johan,3,Johanwrote a review Sep 2023,"Wonderful beds, nice shower and the apartments are fully equipped. Very well cleaned. Nice view from the balcony.The swimming pool is fine, large enough to swim laps. Friendly and correct staff.",Sep,2023,Sep 2023,2023-09-01,2023,5
Sol da Vila,Shany,1,Shanywrote a review Aug 2024,Stop for one night at this Inn in the city center. Film decoration with linen that dries in the courtyard and beautiful lemon tree in the center! Clean rooms correct bedding. No breakfast but possibility in street cafes.,Aug,2024,Aug 2024,2024-08-01,2024,4
Lisbon Destination Hostel,Dbroek,2,Dbroekwrote a review Jun 2012,"Modern hostel in the top off the trainstation in the middle of Lisbon. We had a ensuite double with a small bathroom. Nice shower. Simple but clean room with a bunkbed so they can also rent it as a 4 person room. Nice and clean shared kitchen and livingroom. Bit noisy at night when people return from bars and clubs. Staff is friendly (and partly american) and organises activities like bbq's, beachtours and pubcrawls.",Jun,2012,Jun 2012,2012-06-01,2012,4
Estalagem Da Ponta Do Sol,Snargater,86,Snargaterwrote a review Nov 2012,"What did I like most about this hotel?  It's hard to choose really between the amazing sea view from our room which almost jutted out over the cliff edge and the fantastic breakfast buffet with the best ever fresh fruit choice.  Or the wonderful restaurant with its limited but high quality a la carte dining.  Or maybe the the friendly and genuine staff.  Then again how about the lovely outdoor pool and chromotherapy indoor heated pool?  And ofcourse the lovely bar and numerous sitting out spaces to chill and relax.  Forget the 5* hotels in Funchal - we did both in our trip but this was our favourite by a long way.  If you're going to Madeira, book here.",Nov,2012,Nov 2012,2012-11-01,2012,5
1908 Lisboa Hotel,Lorrainetaylor21,1,Lorrainetaylor21wrote a review Oct 2019,"Stylish decor in a beautifully restored building. Staff were very friendly and helpful. The restaurant food was excellent, and good value. Very comfortable room and very clean. We liked the location, short walk to the main tourist places, close to a good choice of places to eat.",Oct,2019,Oct 2019,2019-10-01,2019,5
Quinta do Mel,Sandy-Deinze,2,Sandy-Deinzewrote a review Jun 2022,"We’ve just  returned from a 10 days stay at this wonderful Quinta. The staff is exceptional : from the lovely cleaning ladies who make sure that your room and bathroom is spotless, up to the kitchen staff who make your stay absolutely great and cook fabulous, up to the waiters who are so friendly that you feel at home. Many thanks to Marié, Ronaldo and Sjabi. Your smiles made our day. The peace and quiet was all we needed. The sheep and goats were a great surplus! Thank you all for making our holiday one of the best and lots of success in the future. Many hugs, Sandy and Guy, Belgium",Jun,2022,Jun 2022,2022-06-01,2022,5
Hotel Cristal Porto,Victor C,3,Victor Cwrote a review Aug 2018,"Had a problem with my room (was no clean) and they said that it was only \"my appreciation\", since (for them) the room was clean. After a few hours, they changed the room past 2 am... At the end of my stay, I sent them an e-mail just informing of my appreciation of the hotel, and (in my opinion) what they needed to do to improve in those cases (since it happened to me before in other hotels and the answers from the other places was much better). The reply I got from them was even worse compared to what happened before, almost accusing a customer of doing a false statement and defending what their employees did and the \"policies\" of the hotel.",Aug,2018,Aug 2018,2018-08-01,2018,2
"Pine Cliffs Ocean Suites, A Luxury Collection Resort & Spa",Renee S,87,Renee Swrote a review Jul 2017,"What a great place to spend a weekend or better yet, a week! The rooms were quite large with fabulous views of the pool, lawn and ocean. So many places to chill out so if you get bored at the beach, you can relax on one of the many lawns scattered with lawn chairs or one of the few pools. The spa was lovely and I got a 90 minute massage which was excellent.  Best place to end the day is at the champagne bar where you can watch the sunset over the pine cliffs! Will definitely return here with my hubby.",Jul,2017,Jul 2017,2017-07-01,2017,5
Valverde Lisboa Hotel & Garden - Relais & Châteaux,Kevin58Norman,5,Kevin58Normanwrote a review Jun 2016,"From the moment we walked into reception we received courteous and very helpful information about the hotel and the surrounding area. The best areas to view and when the best time to view them. Even when we made a comment about the room not having coffee or tea making facilities, Pedro turned up with a coffee machine as a very nice suprise. All of the staff were very helpful and we saw them not as staff but as friends.",Jun,2016,Jun 2016,2016-06-01,2016,5
1908 Lisboa Hotel,Menno G,0,Menno Gwrote a review Jun 2019,"The hotel was amazing (award winning building) and the staff very helpful and friendly. Beautiful rooms, lounge bar and restaurant. Situated at a square with 5 or 6 nice places to have drinks or simple dinner. This hotel is an absolute must do in Lisboa!",Jun,2019,Jun 2019,2019-06-01,2019,5
Lisbon Marriott Hotel,World_Traveler-RM,5,World_Traveler-RMwrote a review Jan 2014,"The ride was ok, but the airline lost my luggage at the Amsterdam airport.  They did deliver it the next day.  At the check in, the lady was very nice and offered me a deal on an executive room.  The room was very nice, had a nice bath tub, had some English Tv channels, the internet worked okay.  The manager seemed a little nervous, but tried to be helpful, when I complained about the shower temp being too low.  Had a nice visit to the castle on the hill near the coast.  The traffic wasn't too bad.  Nice out in the country.  The hotel charges a fortune if you want something scanned on to your E-mail.  The area seemed nice enough, but you'd have to travel aways to get things.I ended up having to see our Embassy.  The country of Portugal for some reason wouldn't let me leave because of where I am a contracted worker at, for the USA Government.  The Embassy made arrangements to get me out of the country.  It's best not to volunteer info on where you're going.  Have a good and safe trip!Rick MBagram / Kabul, Afganistan",Jan,2014,Jan 2014,2014-01-01,2014,3
