hotel_name,reviewer,helpful_votes,date,text,month,year,extracted_date_str,extracted_date,year_int,sentiment_score
Herdade Da Matinha,jorge,6,jorgewrote a review Sep 2020,This place looks like a hostel in the middle of nowhere with some containers pretending to be posh. No wifi or network connection and crazy expensive prices for a lousy accommodation. The place is ran by kids with no experience whatsoever. Looks lie they are on summer holidays. The place is dirty and was not well renovated with some weird paintings pretending to look like art. The food is a disaster. A guy cutting grass all day with terrible noise and kids in the pool with dippers shouting. Terrible experience. Place to avoid if you're looking to have some rest in a quality environment.,Sep,2020,Sep 2020,2020-09-01,2020,1
Quinta Mirabela,Paradise4831,12,Paradise4831wrote a review Nov 2005,"We (a couple) stayed at this hotel for 4 nights at the end of October. Madeira was excellent, and we will definetly return there to see all the things we missed. The hotel though, will not be hearing or seeing any of us again so soon. I can't say that most of the staff was not helpfull and nice, because they were, but a 5 star hotel must pay attention to details in order to earn that classification, and that was not the case.In the bedroom there is no complimentary water to the guests, as happens in  most of the 5 star hotels in Portugal (continental) that I was used to; bathroom amenities are very poor; no bedroom slippers to match the bathrobes; no coffee and tea making facilities; no umbrella in the room (which would be quite handy for the sudden Madeira rain showers); Besides all this, we were supposed to have a fruit basket in the room on arrival, and that was simply \"forgotten\", as was my request to prepare the twin beds as a single bed (as there were no more king size bed rooms available).As I said before, by the second day of my stay I was already thinking that the hotel was not quite \"there\", but was willing to accept that they where probably still on the process of \"growing\" to become the quality hotel they claim to be.This totally changed the day before we left, and what happened then really made me forget any plans of ever coming back to this hotel. We had payed our stay, in full, one week before arriving, throuhg my homebanking service (the money was tranfered directly to the hotel's account), and the certificate of the payment was sent via fax o the hotel. The day before was left Madeira (10 days after the payment) we were asked, during breakfast, to present ourselves at the reception. We found this very odd and headed there right away, only to be informed that our money (that I knew was no longer in my account) had not yet reached the hotel's account. I was alarmed and immediatly asked if they had checked the certificate I sent, verifying if I had tranfered the money to the correct account. They said I had made no mistake, the account numver was right, but it simply was ot there yet, so they asked me very plitely if I did not mind to go to my bank agency in Funchal and check if there had been any problem tranfering the money.I did so immediatly, and honestly speaking, I was ready to make a complaint at the bank, because I was at this point, convinced that the money probably had been mistakingly placed at a different account that the one I ordered. To my surprise, when I got there they told me the money had already left their accounts, and had not been misplaced anywhere else. I went to another agency, this time a representative of the hotel's own bank, and they confirmed me thet the money was made available at the hotel's account 6 days before.So, as you can imagine, I lost an entire morning running around Funchal, only to discover that the hotel is not able to properly check their own bank account.This has never happened to me at ANY hotel, of ANY classification, let alone a 5 star. I find this unacceptable, and I am truly sorry that a hotel with such potential provides this kind of service.I hope this was an isolated case, because certainly if this happens to many guests they will end up with none, as I surely will never return to this facility ever again.",Nov,2005,Nov 2005,2005-11-01,2005,2
Villas Barrocal,josephkavu,0,josephkavuwrote a review Dec 2024,We visited |villas Barrocal as a family and we thoroughly enjoyed our stay. The place is clean and well maintained. The staff are friendly  and we could not ask for anything more. We will surely go back there again. Not too far from the beaches and 4 minutes from N125 which gives you access to the whole of the Algarve from Sagres to Tavira!,Dec,2024,Dec 2024,2024-12-01,2024,5
Saccharum,brankosabaric,7,brankosabaricwrote a review Feb 2017,"What an amazing hotel! We wanted to move from crowded streets of Funchal and headed for western part of Madeira. Even though the hotel was all that we wanted (indoor pool, great food, spacious rooms) it still managed to surprise us with little things. Helpful staff never failed to help or support us with our stay. And location is just perfect - just a minute away from a sandy beach and the same distance of hiking trails. While hidden from major roads. We would definitely consider it again!",Feb,2017,Feb 2017,2017-02-01,2017,5
Belmar Spa & Beach Resort,James K,92,James Kwrote a review Jun 2015,"Just returned from a week in a 2 bed roof terrace apartment, huge space with great spec, air-con in all rooms, fully equipped kitchen that we actually used and even Skysports 1 to 5!Plenty of outdoor pool areas, great spa and just a short stroll to the brilliant beach.Food was good quality and value, even if a little short on choice.Only downside was the slightly remote location, however its a 6 euro taxi ride into Lagos Centro.Highly Recommended ....but worthwhile getting a car.",Jun,2015,Jun 2015,2015-06-01,2015,3
Jupiter Albufeira Hotel - Family & Fun,nrewcastle,2,nrewcastlewrote a review Jun 2023,"Fine for basic family holiday for young children, but not at that price. Shouldn’t be 5*.Cold pools, bad food. Lift waits too long. Staff not friendly. Not good value for money overall.Kids club was fine, and it’s okay if you want to take young children for a loud, noisy, not relaxing holiday and just eat cold chips and nuggets.",Jun,2023,Jun 2023,2023-06-01,2023,3
Tivoli Carvoeiro Algarve Resort,Gillian,2,Gillianwrote a review Sep 2024,This hotel is in a stunning location. The view was the room was excellent.The service provided by the staff from check in to check out was second to none. The food at the Saturday night BBQ was fabulous.We had a deluxe room with sea view. The seaview was great. The room was a little smaller than expected but had excellent storage. It was a little tired in places but I am sure the hotel has a continuous program for re decoration and maintenance. Overall an fabulous stay and I would stay again.,Sep,2024,Sep 2024,2024-09-01,2024,4
Artbeat Rooms,Ellie C,0,Ellie Cwrote a review Oct 2016,"All of the previous reviews have covered everything, but I loved my stay at Artbeat room so much that I had to comment too.Gosia & Gosia were lovely - friendly, knowledgeable and accommodating. We arrived at 1am in the morning and they met us at the hostel no problem.We stayed in the Basquiat room and it really was beautiful. The only thing I'd say is that the street outside can be noisy, however I thought this added to the atmosphere and it's nothing a pair of earplugs can't solve.The location is amazing, right in the centre of Lisbon in a lovely area. Overall, Artbeat Rooms was a fabulous place to stay and great value and we will definitely return!",Oct,2016,Oct 2016,2016-10-01,2016,4
Hotel Madeira,Lauren S,0,Lauren Swrote a review Jul 2024,"Me and my friend booked this hotel as we just wanted a clean room to sleep in as we wouldn’t be in the room very often with doing activities most of the day, however we got much more! Very warm welcome as soon as we arrived at the hotel by receptionist who gave us all the information we needed. Hotel is in the centre of Funchal in a nice area, not loud at all for a good nights sleep and the balcony rooms have a shutter to stop light, not sure about the other rooms. The room was very clean with comfy beds and lots of storage space for clothes. Towels provided for sunbeds and bathroom. Bathroom decent size to put toiletries out on the side of the sink and in shower. The rooftop has great views of Funchal and good spot to sunbathe with a small pool. Also has a restaurant, which we only tried once but couldn’t fault from what we had. Many options for breakfast with hot food, pastries, cereals, fruit and more which was served from 7:30-10:30. Staff always topping up any food that had ran out straight away. Overall, a great place to stay with friendly staff and clean rooms.",Jul,2024,Jul 2024,2024-07-01,2024,5
PortoBay Serra Golf,LondonMiked,7,LondonMikedwrote a review Apr 2013,"Serra Golf is, as the name suggests, close to one of the major golf courses in Madeira and it is obviously a great hotel for golfers but we found it an ideal spot for walkers. The village is over 600 meters above sea level on a volcanic plateau so there are walks close at hand either directly from the hotel or a short taxi ride away. The hotel keeps a file of suggested walks and walkers are generous in sharing their experiences.The Sera Golf is a small (22rooms) recently refurbished hotel with good well appointed rooms, a lounge and small indoor pool. We used the suite which opens directly onto the gaden but other rooms have small balconies for a quiet read after an active day. The garden is quite small but we found that this meant that guests talked to each other. This was also the case in the restaurant which was friendly, light and comfortable.The staff at Serra Golf were also friendly and helpful. Because the hotel is small they share the jobs that need to be done which means we felt we got to know them because they were serving at table, helping with directions, switching on the sauna, or booking a taxi or dealing with any problem.If you want a quiet hotel in the country in Madeira we recommend Serra Golf and if you must have the shops it is not that far to Funchal!",Apr,2013,Apr 2013,2013-04-01,2013,4
