hotel_name,reviewer,helpful_votes,date,text,month,year,extracted_date_str,extracted_date,year_int,sentiment_score
Jupiter Albufeira Hotel - Family & Fun,Nimz O,1,Nimz Owrote a review May 2024,"Rubbish. Need to loose the 5 star rating. Doesn't even have enough umbrellas to accommodate their guests at 32 degrees. Major Health and safety concern both jet2 and hotel guest relations are happy to ignore this issue and clearly are not here to hear thier customers concerns at all.When we raise this we simply got a shrug and apology. (Not good enough)Food is standard not much variety. Nothing like 5* in Turkey buffet.The Bouncy castle, popcorn and go karts are payable. The entertainment is in a large tent not a proper entertainment stage. And the pools are freezing as many visitors say.Only 1 standard snack place. With cold sandwiches and ice cream. Nothing else.This hotel is not a 5* please think twice before you book. I would say it's a low 4*.",May,2024,May 2024,2024-05-01,2024,1
Hotel Madeira,Laurence H,16,Laurence Hwrote a review Jan 2016,"We stayed at this so called \"budget\" hotel from Jan4th 2016 for a week. On arrival we were a little irritated by the receptionist not even bothering to look up at us. When we spoke he didn't answer but luckily his colleague soon arrived who greeted us with a smile, registered us and showed us how to use the lift. This was the only time we received less than good service whilst we were there. Our room was clean and provided plenty of storage space, a very comfortable bed and a good bathroom. We paid €12 to use a room safe for the week. As this hotel is conveniently situated right in the centre of Funchal we chose a room at the quieter back and were not disturbed at all. Apparently the front of the hotel is noisier as it overlooks a park.  We chose a room with a balcony which because of the position of surrounding buildings had very little sun. The view included a castle but was mainly of rooftops and not particularly pretty! However I think this is to be expected when staying in the centre of a town. The breakfast was good and varied but would have benefited from a better selection of fresh fruit, teapots and milk jugs! Occasionally we found we had to queue for a hot drink so another hot drink machine would be a useful addition. The roof top bar and pool was very attractive and gave us amazing views across the town. The Christmas lights were absolutely spectacular. The bar served simple snacks and the barman was exceptionally friendly and smiley! We liked the position of this hotel as we could walk to all the attractions and varied restaurants in the town. We would certainly recommend this hotel for those who want a good budget hotel in the centre of the town.",Jan,2016,Jan 2016,2016-01-01,2016,4
Belmar Spa & Beach Resort,Quest26784492827,0,Quest26784492827wrote a review Jan 2025,"The complex is ideally located on the wonderful Praia do Most beach. We had an apartment on the 2nd floor. Floor with direct sea view - great. Staff at reception are very friendly and helpful. The ladies of room service are \"not to be paid with money.\"",Jan,2025,Jan 2025,2025-01-01,2025,5
Jupiter Albufeira Hotel - Family & Fun,ankan n,40,ankan nwrote a review Aug 2023,"Jupiter is probably the best hotel in Albufeira. We had a wonderful experience staying there. The staff were very welcoming, rooms were very big with a stunning view of the town and the sea. We had a variety of food everyday for breakfast, lunch and dinner and of course, choicest of drinks.It was a paradise for the kids. They had so much fun. There were three big pools, slides, ample entertainment during the day and at night. While leaving we felt that even 7 days were not enough. We'll surely visit again.",Aug,2023,Aug 2023,2023-08-01,2023,5
Tivoli Carvoeiro Algarve Resort,CastleTaylor69,65,CastleTaylor69wrote a review Sep 2019,We stayed in August for eight nights. Ours was a group of two adults and two teenagers.We stayed in a one bedroom suite with a separate living room and large balcony.I understand why people say it is not quite 5 stars but the staff and the location more than make up for this.We stayed in the Anantara Vilamoura hotel last year and whilst this was probably more on a 5star scale we would prefer to return to Tivoli because of the location.It is a lovely hotel with a stunning backdrop of the cave and sea. The staff work very hard and were all friendly and helpful. The cleaning staff in particular work all day to keep the hotel well cleaned.Breakfast has a huge variety and it is very well staffed with lots of tables.We would be happy to return.,Sep,2019,Sep 2019,2019-09-01,2019,4
Belmar Spa & Beach Resort,RussM1981,6,RussM1981wrote a review Aug 2017,Positives were location which is a nice setting.The pools are not heated and cold.  Had to queue for breakfast because the restaurant fills up.  They have one of those machines at reception which is a bit of a scam asking you to choose Euros or Pounds (but very confusing) - if you choose Pounds you get ripped off.  Either I or the reception team did this by mistake but despite raising it 24 hours later it took a manager 10 days to respond and they were extremely unhelpful (they could have reversed the transaction and re-charged me) - basically the attitude was tough luck.  Beds were hard.,Aug,2017,Aug 2017,2017-08-01,2017,2
Hotel Madeira,Cheryl F,52,Cheryl Fwrote a review May 2017,"lovely hotel couldn't have been in better location, room was ok but not the one we booked. serviced every day. staff were excellent really helpful & friendly the roof pool & sunbeds were great when returning from a day out on a trip. bar & food good too.",May,2017,May 2017,2017-05-01,2017,4
Tivoli Carvoeiro Algarve Resort,lamontmc,24,lamontmcwrote a review Aug 2024,This facility was very well maintained with superb customer service. Within walking distance to downtown and lots to do there. Morning buffet was outstanding there is always something there for everyone. Drinks were a bit on the pricey side. My room was on the first floor facing the pool. I was super nervous it would be so loud there well into the evening but rest assure this is no THAT type of resort. It was perfectly peaceful and I had nothing to worry about day or night. But overall experience was superb.,Aug,2024,Aug 2024,2024-08-01,2024,4
Belmar Spa & Beach Resort,Dan O,5,Dan Owrote a review Aug 2024,"Quite simply superb in every aspect. We had what I’d consider a town house with roof top terrace and it’s linked to the main spa by a corridor. I would personally class this as 5 star in terms of features and fittings, everything was immaculate and top end. The gym was way above what you’d usually get in holiday accommodation! The pools were fantastic and the guy who serves at the Juicy Corner cafe was superb - his cocktails are top notch. The location is incredible - the local beach a 2 min walk with 2 great beach restaurants. There is a 3km costal boardwalk from outside the Belmar that takes you into the main Lagos town and is one of the best walks you’ll have taking in the rugged cliff faces and coast. 10/10 and I’ll be booking up for next year. Top tip - pay extra for the rooftop terrace! Drinking a cold glass of wine watch the sunset from there is worth every penny",Aug,2024,Aug 2024,2024-08-01,2024,5
1908 Lisboa Hotel,willyb_11,24,willyb_11wrote a review May 2019,"We stayed here as a party of six.  The rooms are extremely comfortable and clean, although more storage space for clothes would be helpful.  The staff are very, very helpful and the food in the restaurant at breakfast and dinner is very good.  The walk into the centre is about 15 minutes, although there are tram stops nearby.",May,2019,May 2019,2019-05-01,2019,4
The Boliqueime Inn Hotel,smbrookes,6,smbrookeswrote a review Aug 2017,Went for Sunday lunch. Nothing too much trouble. Food great and came away stuffed. Hosts really friendly. Child's portions very generous. Fair price especially for the quality. Going again next Sunday.....think that says it all!,Aug,2017,Aug 2017,2017-08-01,2017,5
Grand Muthu Forte Do Vale,Emma H,0,Emma Hwrote a review May 2025,"The past couple of days have been full of incredible experiences! Last night’s opera show was absolutely amazing. The performance was breathtaking, with stunning vocals and a captivating story that kept us all engaged from start to finish. Even my younger children were enchanted by the music and the beautiful stage production — it was a wonderful surprise to see them enjoying it so much.Then today, we had so much fun watching the salsa and bachata dancing. The energy was infectious and the dancers were fantastic! My children loved every minute of it — they were clapping along, moving to the beat, and totally mesmerized by the rhythm and colorful outfits. The salsa was full of flair and excitement, while the bachata brought a romantic and fun vibe that had everyone smiling. It was fab!These past two nights have given us so many lovely memories. From the elegance and emotion of the opera to the vibrant, joyful dance performances, we’ve truly had a taste of everything. It’s been such a joy to see my children enjoying and connecting with the arts in different forms — we’re all already talking about what shows we want to see next!",May,2025,May 2025,2025-05-01,2025,5
Dona Filipa Hotel Vale Do Lobo,Petalista,6,Petalistawrote a review Oct 2014,"The staff at this hotel are the best ambassadors that Portugal have ever had. They have a pride in delivering top service levels in all areas, from the staff at the San Lorenzo golf course, who truly did go more than the extra mile to ensure we had a perfect on course experience on every occasion we played. At the hotel (which is a few minutes from the beautiful beach) the cleanliness of the hotel was exemplary and the food was imaginative, perfectly presented and truly delicious. Everybody who works at the Dona Filipa is totally dedicated to making your holiday as happy and trouble free as possible, I just loved it. We had a newly refurbished room, decorations were very tastefully done and the bed was very comfortable. We were treated as though we were royalty, by everybody, and it is a refreshing change to be among such a dedicated team. Depression set in when we had to check out.....but we've re-booked!",Oct,2014,Oct 2014,2014-10-01,2014,5
Valverde Lisboa Hotel & Garden - Relais & Châteaux,David O,0,David Owrote a review Oct 2022,The hotel was luxurious and beautifully appointed. It had character and was unique. Service and care were excellent and we were made to feel welcome and special. A highlight was the way the staff accommodated my gluten free needs. They even sourced gluten free pastel de nata so I could experience them for the first time. We will always remember our stay.,Oct,2022,Oct 2022,2022-10-01,2022,5
