hotel_name,reviewer,helpful_votes,date,text,month,year,extracted_date_str,extracted_date,year_int,sentiment_score
Jupiter Albufeira Hotel - Family & Fun,AliMurph2024,0,AliMurph2024wrote a review Jun 2024,"We had a brilliant week here with two children (7 & 4)The hotel in general was immaculately clean. There were staff constantly cleaning and maintaining all the areas. The pool is cleaned daily and the whole pool area is power washed.Our room was spacious and clean with good working air conditioning. A bonus was finding a drying rack on the balcony!The pools were fantastic - clean and interesting with steps and slopes, splash parks, a thrilling waterpark which both children could enjoy and a quiet pool. The water was chilly early in the week but you acclimatise quickly. Later in the week though with glorious weather the water was actually warm and very comfortable. The water park was a huge hit and there really weren’t any queues which meant we went on the slides on repeat!The food was fantastic! I’m not sure why I see reviews saying there isn’t much choice - there is such a huge range of food which is beautifully presented and caters for all palates. My 7 year old had the time of his life sampling so many fresh foods and specials. There are great themes as well eg Indian night, Latina night, Americana etc. My picky 4 year old found loads to cater to his needs and obviously stocked up on ice creamThe staff are polite and helpful and there are no long waits at bars or in the buffet. The housekeeping staff are friendly and did a great job keeping our room clean through the week with new bedding and towels. Reception were very helpful and even organised a breakfast bag for our early departure.The shuttle to the beach was really handy and gave us a nice break from the hotel - the beach and old town were fantastic.My children went to the kids club and had a great time (they aren’t easily pleased!) - the days were themed and tied in with the mini disco in the evening. Very neat!All in all a wonderful trip and a brilliant stay at Jupiter - cannot recommend enough - thank you to all staff 🩷",Jun,2024,Jun 2024,2024-06-01,2024,4
Jupiter Albufeira Hotel - Family & Fun,Belgium1990,0,Belgium1990wrote a review Jul 2024,"good hotel, very clean and friendly staff.Had a nice holiday with good food, swimming fun and lots of sun.",Jul,2024,Jul 2024,2024-07-01,2024,4
Belmar Spa & Beach Resort,Beate R,0,Beate Rwrote a review Jun 2024,We enjoyed 10 relaxing days at Belmar Dpa&Beach Hotel. We booked half pension. Food at Levante Restaurant was very tasty and rich in variety.,Jun,2024,Jun 2024,2024-06-01,2024,5
Montebelo Viseu Congress Hotel & Spa,Mariline B,0,Mariline Bwrote a review Aug 2025,"The stay was quite pleasant, room could be a little more spacious, strong point in the cleanliness and sympathy of the staff. Breakfast very nice and in the right amount. Very good spa, to improve the jacuzzi integrated in the indoor pool, as it should be stronger to feel and have relaxing effect. The ice bath in the relaxation circuit was spectacular but on the 2nd and 3rd days it was broken. I'd stay back.",Aug,2025,Aug 2025,2025-08-01,2025,3
Jupiter Albufeira Hotel - Family & Fun,mmarsden1987,0,mmarsden1987wrote a review Jun 2023,Over all a very nice hotel lots of things to do for adults and children not to far away from local amenities good amounts of food and drinks available I would definitely consider staying here again if we come back to Portugal,Jun,2023,Jun 2023,2023-06-01,2023,4
Quinta Mirabela,nckweeks,99,nckweekswrote a review Nov 2023,"We arrived on Saturday evening and decided to go out to find something to eat. We found that everything was in town, which is a 40 to 50 minute walk down the steep hill. We had a wander around  near the hotel and found a local pub open and ate there. The hotel is located on a very steep hill, and getting back was quite a hike.On Sunday, we decided to walk into town and found that most of it was shut. We decided to eat our evening meal at the hotel. The food was good but the restaurant had very little atmosphere. We didn't like the quietness with people whispering and the gentle noise of cutlery on crockery. We didn't eat there again in the evening.The breakfast maybe was more suited to German tastes. Many other guests were German.We had a good look around and the hotel has some lovely areas and facilities. The views over Funchal were superb. Maybe it's good if you just want to stay in the hotel.We hired a car because we really needed to, to get anywhere. A local yellow taxi had charged us €15 for a five minute journey. The hotel car park was close and free to use. The roads up to and around the hotel were quite challenging. There were lots of one-way systems, and we got lost even with a sat nav. The road system at the bottom of the hill was particularly confusing. It's not directly to do with the hotel, but having to endure and cope with that was part of the experience of staying in the area.The hotel staff were friendly and helpful, and the room maid did excellent work every day.In hindsight, we should have booked closer to the town or in a quieter area with user-friendly roads. The hotel was good, but the location ruined the experience for us.",Nov,2023,Nov 2023,2023-11-01,2023,2
Jupiter Albufeira Hotel - Family & Fun,Gaz,7,Gazwrote a review Jun 2024,"A crowded but clean experience, with an average to sometimes poor Buffett selection, and lifts that will have you waiting 20 minutes to reach the ground floor at prime times.Our stay with The Jupiter was mostly event free with the one exception being the wait for an empty lift around prime times. This was exasperated by being on the 7th floor.The hotel offers a relatively small amount of entertainment for children. Including a small climbing frame and slide, soft play, and shallow swimming pool with water slides.Disappointingly for the duration of our stay the children’s buffet selection did not extend beyond chicken nuggets and spaghetti bolognaise, but this was balanced with fruit, veg and salad from the adult buffet area.Staff were always polite, attentive and helpful. WiFi good throughout.Location was central but required taxi (Uber is great here) or use of shuttle bus to get in and out of new and old town with families as paths can be tricky to walk.Our room was pool facing and so could hear the noise from the night time entertainment even from the 7th floor on the far side. I suspect closer rooms may have a more negative experience. However if you’re going to bed later this may not be an issue, bed time for our 2 kids was around 9pm.",Jun,2024,Jun 2024,2024-06-01,2024,3
Belmar Spa & Beach Resort,Rosie E,105,Rosie Ewrote a review Aug 2019,"We booked the Belmar for an impromptu trip to the Lagos area. Having stayed around Porto do Mos before we are familiar with the area. The hotel looks very nice. Parking on site for cars. Friendly staff at reception. We had a 60m square modern apartment within the hotel complex. Sea view too. It was well equipped and generally clean. Just the bathroom needed some attention ( 2 light bulbs needed replaced and the plug in the basin did not work).We didn’t fuss about it as we were there for such a short time. The kitchen was excellent with dishwasher and Washing machine ( bring your own tablets for these, cheaper). There was a coffee machine too. Again buy or bring your own coffee pods for this. Air conditioning worked well for us. The towel issue (as discussed by other trip advisors) was very irritating and disappointing for what is a classy establishment. The towels generally are small and thin ( worn out). No towels supplied for bidet use. No face flannels either. Our bathroom towels were replaced as needed ( daily). The spa towels varied in size and quality. The “ticket “ system is not unusual in Europe and North America. But really unnecessary! I would bring my own beach towel if visiting again ( there is a good washing machine in the room. “Toiletries supplied “amounted to wall mounted hand gel / shower gel only. The digital safe has been “modified “to take an actual key (another other thing to worry about losing!). We didn’t use the restaurant or bar as we like to self cater or eat in the abundant restaurants in and around Lagos. The queues at peak breakfast times confirmed we’d made the right decision. The lobby bar looked rather dreary. Nice little drinks kiosk at the outdoor poolside. Rent a car or use taxis to get around. I would come back if the hotel updated it’s towels etc.",Aug,2019,Aug 2019,2019-08-01,2019,4
Saccharum,Marco S,3,Marco Swrote a review Aug 2016,This place I just awesome. Rooma are great. Big. Service is great. Pool area fantastic. A bit disappointed that you have to pay for parking even thou you staying at the hotel. But other then that. All good. Food is fantastic.,Aug,2016,Aug 2016,2016-08-01,2016,5
Convento da Provença,fortyfran,37,fortyfranwrote a review Oct 2014,"This is a quiet and peaceful hotel in the countryside just out of Portalegra. The manageress Lucia was excellent.  She spoke excellent English, was very friendly gave good advise regarding  places to visit, restaurants etc.  The Hotel is decorated with historical artifacts and Lucia gave a guide to the building and explanations regarding the artifacts.  Breakfast was very good and served with a smile by the staff.In the morning the local farmer brought his goats to feed on the grass nearby and the sound of bells was very enjoyable.I would definitely stay there again.",Oct,2014,Oct 2014,2014-10-01,2014,4
