hotel_name,reviewer,helpful_votes,date,text,month,year,extracted_date_str,extracted_date,year_int,sentiment_score
Jupiter Albufeira Hotel - Family & Fun,takethatManchester,59,takethatManchesterwrote a review Oct 2019,"Great hotel food fab also the alacarte meal fantastic. Rooms cleaned everyday,Roof top bar great very relaxing.Quite a way from the beach uphill on the way back.2 different pools one quiet one noisy with swim up bar.",Oct,2019,Oct 2019,2019-10-01,2019,5
Hotel Madeira,finbar,62,finbarwrote a review Dec 2016,"10 day stay for  middle aged couple . we wanted somewhere without any package holiday hoopla but close to  the city so we could have a proper mooch about. this place ticked pretty much all the boxes. room was small but clean and the bathroom shower was better than I had hoped.  Breakfast was plentiful and good. . staff were generally very friendly and the roof terrace was very  pleasant - both for lolling about in the day and for drinks in the evening. Location was outstanding. a walk to the harbour, theatre, restaurants and cable car. We were glad we paid ( a little) extra for a balcony. it was worth it. only reason not a 5 is that the towels provided were..... errrrr.... thin and had seen WAY better days. would be delighted to stay here again. MUCH more fun than an anodyne all inclusive.",Dec,2016,Dec 2016,2016-12-01,2016,4
Jupiter Albufeira Hotel - Family & Fun,Venture51534759288,0,Venture51534759288wrote a review Jul 2025,"Large areas, clean and well taken care of. Different leisure spaces.Various feeding spaces including snaks, outside.",Jul,2025,Jul 2025,2025-07-01,2025,5
Hotel Madeira,SilviaJersey,10,SilviaJerseywrote a review Feb 2017,"We stayed at this fab hotel over Xmas and New Year and we had an amazing time! From the extremely friendly staff, to the lovely clean rooms and it's great location, we just could not have asked for more!Looking forward to going back!",Feb,2017,Feb 2017,2017-02-01,2017,5
Vila Gale Nep Kids,Joaquim Paixao,43,Joaquim Paixaowrote a review Dec 2023,Ideal place to take children very well decorated rooms several swimming pools one of them heated indoors lots of entertainment for children by far one of the best Vila Galé for children very good buffet food and well organized ideal place to visit,Dec,2023,Dec 2023,2023-12-01,2023,5
Belmar Spa & Beach Resort,AnnieStormborn,67,AnnieStormbornwrote a review Dec 2013,"The 1BR apartment was modern, clean, and tastefully decorated.  Our room had a wonderful view of the Porto de Mós beach. The location was great. My husband and I hiked along the coast and walked by the beach every day. It was also about a 20 minute walk to the Ponte da Piedade- which is a must-see if you are visiting Lagos. The two restaurants at the nearby beach were very nice. If you have a car, you can easily go to the supermarkets and restaurants that are a short drive away. However, I wouldn't recommend driving (at night) to the center of Lagos if you are not used to driving on narrow streets surrounded by drunk people.Unfortunately, we stayed here on their off-season so some of the facilities that I was looking forward to using was not functional (the jacuzzis). It didn't really feel like a spa/resort for me. On our last day, they also closed the gym early without posting a notice/sign the day before.",Dec,2013,Dec 2013,2013-12-01,2013,3
Quinta Mirabela,TonymHove,94,TonymHovewrote a review Jul 2007,"This was our first trip to Madeira and we stayed at the Quinta Mirabela. The location has the great plus of having staggering views all over the Bay of Funchal from the terrace. It is half way between Funchal and the hill town of Monte and so you either need to hire a car (there is a car park opposite the hotel) or rely on taxis to go to and from the town or use the occasional bus service which goes from the bottom of the (very steep) hill on which the hotel is located.The Assistant Manager could not have been more welcoming on our arrival and showed us all the facilities of this very modern \"boutique\" style hotel. While our room was small it was very stylish and comfortable, looking out onto the pool area.The free gym and spa facilities were the best of any small hotel i have ever stayed in and there is free internet use for guests.Breakfast was a good standard apart from the lack of fresh juices and we had one excellent evening meal in the restuarant although service was very slow on a busy evening. The hotel provides a free courtesy bus service to Funchal each morning and evening at set times but to our surprise this didn't operate at weekends.The hotel is on the toboggan route from Monte to Funchal and so you hear the occasional scream from frightened tourists going downhill fast!!Overall we found the hotel of a good standard but it is not a good location for the infirm or for those wanting to be within walking distance of the sights of Funchal.",Jul,2007,Jul 2007,2007-07-01,2007,4
Tivoli Carvoeiro Algarve Resort,Flyer61349536389,2,Flyer61349536389wrote a review Jul 2024,"This hotel has the potential to be excellent but it lets itself down in some very key areas.The hotel is in a lovely setting with beautiful views, but there were broken off tiles at the side of the pool that hadn’t been repaired. The sunbeds were plentiful but very uncomfortable.Lunch in the bar area was pleasant enough, although service was very slow and inattentive. We made the mistake of having dinner in The Mare Bistro and this was an awful experience. It took 90 minutes for us to get our main courses, service was very poor and the food, when it eventually came, was horrible. I suspect the pasta was microwaved because it was hot in places and very cold in others, the fajitas looked like dog food and didn’t taste much better, and the steak was overcooked and dry.The beds in the bedrooms were very comfortable and I slept brilliantly.All in all, I don’t think I would recommend this hotel. It’s not cheap and the service really lets it down.",Jul,2024,Jul 2024,2024-07-01,2024,2
Grand Muthu Forte Do Vale,Sam G,10,Sam Gwrote a review Nov 2015,"We stayed at this hotel after we had been stranded when my daughter had chicken pox, the insurance sent us hear.The hotel is very pretty but let's say that's all I can say regarding the hotel!Staff on reception rude and extremely un helpful, bar staff barley better.Saying this is an all inclusive hotel is a total lie, extremely minimum food offord, 3 x different choices, no drinks or food out of thr strict timings, no drinks available after 11 ( not even to buy!!)The indoor pool is to be paid for, daily !!!No water machine, was told to get my 18 month baby's water out of the tap!As I say if you would like to stay so where nice do not stay hear go to a 4 star, at least you will get treated as a person",Nov,2015,Nov 2015,2015-11-01,2015,4
Lisbon Destination Hostel,Nary26,6,Nary26wrote a review Sep 2015,"I highly recommend Lisbon Destination Hostel. The staff is amazing, they were really down-to-earth, nice and helpful. The hostel is perfect to visit Lisbon, it was clean and very central! I definitely recommend it to anyone. Thank you guys",Sep,2015,Sep 2015,2015-09-01,2015,5
