hotel_name,reviewer,helpful_votes,date,text,month,year,extracted_date_str,extracted_date,year_int,sentiment_score
Villas Barrocal,Journey00016897028,0,Journey00016897028wrote a review Nov 2024,Super clean and comfortable house.  Everything was perfect.  The staff both of the reception and the other workers who were la super friendly and attentive.Spacious and cozy rooms.The location was great.  We have no reason to complain and we will definitely return.So I missed the washing machine.,Nov,2024,Nov 2024,2024-11-01,2024,4
Villas Barrocal,jude41045,82,jude41045wrote a review May 2013,"Just returned from a stay at these lovely apartments.  Reception staff were helpful and we were given a 2 bedroom apartment (130) even though we had booked a 1 bed apartment.  The apartment was clean and well furnished and comfortable with everything you would need to cater for yourself.  There is a minimarket (quite small) just outside the gates and fresh bread hot from the oven available at about 830 am. The village is not a tourist spot and is fairly quiet.  We found the market hall (Mercado) in the centre and on the day we were there the stalls were one greengrocers, one fish stall and 2 stalls selling bits and bobs of non food items.  We bought 1kg of strawberries for 2euros 30 and thoroughly enjoyed lunches of strawberries and cream! The pool is not massive but adequate and you could enjoy a swim or sit around on the loungers catching the warm sunshine.  One of our balconies caught the afternoon and evening sun and also looked over to the sea in the distance.  We witnessed some lovely sunsets whilst sipping wine on the balcony.It is a fair walk to the sea and on a warm/hot day there is little shade.  The nearest beach was a lengthy strip of sand accessed by steps over the sand dunes.  A lovely place to sunbathe, however the sea was a little rough to swim in.  We did find a good swimming beach just west of Armacao de Pera, called Senhora de Rocha.  A good place for a swim with a cafe/restaurant serving snacks and meals.  We did have a car and would recommend anyone staying at the apartments to hire a car unless they just wanted to stay around the local area.  Would I go again?  Certainly!! Fantastic value for money.",May,2013,May 2013,2013-05-01,2013,4
Belmar Spa & Beach Resort,Viktoras Z,62,Viktoras Zwrote a review Jul 2016,"I staid few days in apartments.  I was surprised how good hotel was,  room was really modern,  clean and provided all facilities.  Resort arena beautiful,  poll perfect,  in general there  was no reason to go to beach!  Highly recommend!",Jul,2016,Jul 2016,2016-07-01,2016,5
Tivoli Carvoeiro Algarve Resort,Takuede,8,Takuedewrote a review Dec 2024,First time at Tivoli and don't regret it.Very nice hotel right on the sea. Very nice rooms.Room service very good. Rich breakfast with very friendly service.Come back.,Dec,2024,Dec 2024,2024-12-01,2024,5
Hotel Madeira,Perpetuatraveller,134,Perpetuatravellerwrote a review Feb 2011,"The hotel's central location is great. Holmes Place gym 2 minutes walk away, Dolce Vita shopping centre with fab supermarket 2 minutes walk away, all the delights of the city and the seafront within very easy walking distance.My room was spacious, immaculately clean, cable tv, 2 balconies, smoking permitted (but having the balconies to smoke on, the room itself didn't smell of smoke), nice bathroom, quiet at night, comfortable bed.Breakfast choices were ample, though simple.Front desk staff were charming.Free use of the (one) computer was great. (wifi said to be available for  4 euros an hour - pricey). My repeated expressions of concern about the hotel computer showing that anti-virus protection wasn't up to date met with no correction of the problem - I was told the Manager had the password, the Manager apparenly wasn't present or available to assist with this,during my 3 night stay, to deal with the issue......But apart from that, I simply couldn't have had a better experience of the hotel, and I will happily return. SIGNIFICANTLY more my sort of place than the huge hotels in the \"Hotel Zone\", which aren't nearly so central.The terrace and small pool on the top floor was attractive.I didn't use the cafe hotel but it looked welcoming.I loved the hotel.",Feb,2011,Feb 2011,2011-02-01,2011,4
Belmar Spa & Beach Resort,Tanja G,1,Tanja Gwrote a review Apr 2015,"It has been our second stay at Belmar, cause we liked it so much the first time and again it was toally relaxing and simply a wonderful vacation. The resort is beautifully build, with nice interieur and a warm atmosphere.However I have got some ideas for improvement since I am workwise staying in different hotels each week:- public areas within the resort, like hallways, drinking fountains, glass doors and floors especially within the spa should be cleaned regulary to keep it neat. It is not very pleasant to walk beside the indoor pool with bare feet when the floor is very dirty.- The access to the outdoor pools as well as accessing the road to the beach close-by should be improved e.g. to enter one of the outdoorpools one had to cross the whole spa area.- Small touch-ups on indoor walls that are cracked and repainting outdoor walls should be considered to avoid a worn-down-look.- New and comfortable sun loungers would be great",Apr,2015,Apr 2015,2015-04-01,2015,4
Jupiter Albufeira Hotel - Family & Fun,Holly,0,Hollywrote a review May 2024,"We had a wonderful stay last week. The rooms are beautiful and clean, a good selection of food and the kids loved the pool area! The hotel is in a great location and the staff were really helpful with local knowledge of things to do etc and even made calls for us to see if different places such as theme parks and water parks could accommodate our non verbal autistic son! Couldn’t have asked for a better stay!",May,2024,May 2024,2024-05-01,2024,5
Hotel Madeira,DLT1642014,19,DLT1642014wrote a review Jun 2016,This hotel is ideally located in Funchal. It has a rooftop pool with sun loungers and friendly bar staff.  Breakfast is provided and is quite varied. Fortunately I like scrambled eggs so I was set for the week. Bit disappointed in Madeira itself. First time there and probably wouldn't go back. Cloudy everyday and got soaked one day coming back from botanical gardens.  Even though Madeira is close to the canaries it doesn't share the same weather.,Jun,2016,Jun 2016,2016-06-01,2016,3
Casas do Porto - Ribeira Apartments,Leanne M,1,Leanne Mwrote a review Jun 2024,The apartment was in a fantastic location.    Central and within walking distance to all major attractions and restaurants.  Exceptional customer service.  Loved that they created a Group chat for communications during  our visit.  Would highly recommend.,Jun,2024,Jun 2024,2024-06-01,2024,5
Valverde Lisboa Hotel & Garden - Relais & Châteaux,fabio p,2,fabio pwrote a review Apr 2024,"The team gives you a warm and enthusistic welcome, highly professional! You are in the heart of Lisbon, few steps from the city attractions. The restaurant provides a superb experience and the bar tender knows how to entertain the guests with his drinks. Silence in the rooms, that are well sized. Fantastico",Apr,2024,Apr 2024,2024-04-01,2024,5
