hotel_name,reviewer,helpful_votes,date,text,month,year,extracted_date_str,extracted_date,year_int,sentiment_score
Villas Barrocal,Stay51773025904,0,Stay51773025904wrote a review Jun 2025,Quiet stay and very comfortable.With all the basic conditions for families.Site with accessibility.Maria,Jun,2025,Jun 2025,2025-06-01,2025,5
Jupiter Albufeira Hotel - Family & Fun,jacqhey,0,jacqheywrote a review May 2023,Nice hotel but like holidaying in a creche. No adults only areas! It was a lovely room with fridge and kettle and comfortable bed. Food was not the best quality and barely warm. Had to use the microwave to warm it up.,May,2023,May 2023,2023-05-01,2023,3
Jupiter Albufeira Hotel - Family & Fun,lindseymorrison82,1,lindseymorrison82wrote a review Jul 2023,"The best hotel in Albufeira by far.we travel to 🇵🇹 a lot and this has been the best yet.The food & drink is top notch.The cleanliness is on another level.The staff (all areas) and entertainment team is the best and can’t do enough to help.This place is just pure perfection and definitely a 5 star.We will be returning and I can’t wait.Do not take shower gel, shampoo or conditioner as this is in your room.",Jul,2023,Jul 2023,2023-07-01,2023,5
Jupiter Albufeira Hotel - Family & Fun,michellegascoigne,0,michellegascoignewrote a review Nov 2022,Lovely hotel friendly staff but carpet on landing and stairs let it down it was cream and full of stains hardly what you would expect from a five star but can’t fault the hotel for anything else. The food is the  alacarte restaurant was excellent and well worth a try and the riff top bar was nice entertainment and als bar there was limited seating outside.,Nov,2022,Nov 2022,2022-11-01,2022,4
Tivoli Carvoeiro Algarve Resort,Alexis M,0,Alexis Mwrote a review Aug 2024,"Scenery surrounding the hotel is beautiful, but the hotel itself is certainly not as luxurious as it claims to be. The hotel staff is extremely rude and unwilling to help guests. I had multiple negative experiences with Marcia at the front desk. Most importantly, our AC was broken in our room for 80% of our trip and our room was over 85 degrees as we visited in August. We spoke to her about this several times and there was never any attempt to help alleviate the situation; we had to ask for a fan two nights in a row before finally getting one. The proper customer service would be a credit on our bill or a complimentary meal at one of their very expensive restaurants. Would not recommend!",Aug,2024,Aug 2024,2024-08-01,2024,2
Macarico Beach Hotel,Bro44,0,Bro44wrote a review Jun 2023,"This is an amazingly good hotel for such a small beach resort. Very happy and efficient check-in, a basic but comfortable room. But the hotel has a rooftop pool that has amazing views over the Atlantic Ocean and a very nicely furnished restaurant and lounge area. The hotel should be congratulated on its breakfast buffet too which was beautifully displayed and offered a better selection than the average Portuguese hotel breakfast buffet",Jun,2023,Jun 2023,2023-06-01,2023,5
Jupiter Albufeira Hotel - Family & Fun,mdedman1,0,mdedman1wrote a review Aug 2024,"We returned for  the second year running.There is everything you could ask for under one roof. Entertainment, 4 pools, water slides plenty of sun beds, five star food. Two restaurants and a huge buffet restaurant. The rooms are huge and so clean. Loved the big showerThe staff were all amazing , nothing was too much trouble, they all had a smile for us.I’m sure we will see everyone again soon.Thank you Jupiter for making it another memorable holiday X",Aug,2024,Aug 2024,2024-08-01,2024,5
Villas Barrocal,Excursion826071,5,Excursion826071wrote a review Aug 2023,"The calm and tranquility necessary to regain strength.The apartments are well equipped with everything needed for meals at home, if necessary. Stove, oven, microwave, dishwasher, refrigerator.Very comfortable room and spacious living room.Very inviting swimming pool and beaches about 2 km away.Safe enterprise.",Aug,2023,Aug 2023,2023-08-01,2023,5
Tivoli Carvoeiro Algarve Resort,Katelyn S,0,Katelyn Swrote a review Apr 2024,This property was amazing and the staff was even better. We loved our time at Tivoli and will be back. From the moment we walked in until the time we left everything was perfect. I would recommend this resort to anyone.,Apr,2024,Apr 2024,2024-04-01,2024,5
Pestana Vila Lido,scareyCornwall,98,scareyCornwallwrote a review Dec 2023,"We  have just returned from a 12 night stay at Pestana Lido, this was our 10th holiday to Funchal, having previously stayed once at Pestana Casino, a few times at a family members apartment and 5 times at Hotel Santa Maria, which is the hotel I would compare it with. We found the hotel last year when using the lido and thought we would give it a try.We had a very warm welcome on arrival from reception and were taken to our room with our luggage. We were in room 311 on the 3rd floor which faces the lido so we had full sun on our balcony from lunchtime so it was perfect for enjoying a glass of wine in the evening. First impressions were that the room was spacious, bright and modern looking.The hotel is separated into 2 parts, the modern part houses the rooms, the Flor do Mar Restaurant which has the most breath taking views and is without question the best part of the hotel, our daily breakfasts were an absolute joy, and the food selection was fantastic. Despite being advertised as serving dinner it was not open for the duration of our stay. The gym is also in this building, as is the sauna & turkish bath, these were also not open, and the lifts take you down to the pool and pool bar.The older part of the hotel is where you will find reception, the library, a games room, Vila Lido Restaurant & bar. This building is stunning, spotlessly clean with fantastic views. Sadly this was the only place you could have an evening meal during our stay and we were told that there was only seating for around 30 guests, additionally it was a requirement for men to wear trousers, my husband only wears smart shorts and a shirt so we were unable to eat there. We sensed a bit of a cliquey atmosphere in the bar area and the tables outside so we did not stay for pre or post dinner drinks, additionally we only heard some music on 2 occasions. We have always enjoyed pre & post dinner drinks plus nightly entertainment at the Santa Maria and we missed this very much. Despite this being a lovely building it feels very disjointed from the rest of the hotel and you don't get the feeling you are actually staying in a hotel, it was more like going into a serviced apartment.The good points - good location, fantastic sea views, nice staff, lovely pool area, large supermarket across the road, bus stop at top of the hill, lots of eateries close by, amazing breakfast.The bad points - the bed. Terrible! While beds are a very individual thing, by the 2nd night my back was in so much pain, staff put a large duvet cover folded into 4 as a mattress topper, which was also needed on my husbands side, but it made no difference just a very very hot night. I barely slept for my whole holiday, the staff said it was because the beds were new!While the hotel was spotlessly clean throughout, our room was not. On arrival the windows and patio doors were very dirty and not cleaned at all. The first day I dropped an earring in the bathroom and was shocked to see a large amount of dust under the sink, it was still there when we left. The surfaces in the bedroom were not cleaned at all. The toilet was 'cleaned' every 4/5 days, our shower flooded the bathroom 3 times due to the trap being blocked, we had to ask for it to be cleared. The shower was not cleaned for the duration of the stay. I am a B&B owner so I can speak about the cleanliness from experience and with my own standards.Considering the hotel has just had a total refurbishment there are things that have been badly thought out. While the brand new fabric headboards look lovely now they will be totally impractical for cleaning and hygiene issues in the coming months/years. No USB ports anywhere in the room, only one spare plug socket which was in a very unusable position in the room, no mirror to use while sitting doing hair, make up etc. The tap was positioned too far back on the sink making the pop up waste very difficult to access and water went everywhere making all your items on the marble top soaking wet every time you used it. The plug did not keep the water in the sink and when shaving you had to keep the tap running which is a total waste of resources and not in keeping with 'Pestana Plant Guests' advice. The emphasis has been too much about looking modern, there is absolutely no comfort - the bed was one of the worse we have slept in, the sofa, the balcony chairs, the room chair and sunbeds were awful. The 2 best chairs we sat on were outside the lifts on the pool and restaurant levels where no one sat!Madeira never lets us down as a holiday destination, the weather was fantastic, as was the food and a lot of the hotel. But there were some issues particularly the comfort factor, so we are unsure if we would stay again, sadly. Additionally the hotel was only 30-40% full, so not sure how restaurant and pool area would be if hotel was full.I have submitted a detailed review due to the discussions I had with a few staff members.",Dec,2023,Dec 2023,2023-12-01,2023,4
Dixo's Oporto Hostel,Grigouillon,37,Grigouillonwrote a review Mar 2013,"My partner and I had a wonderful time at this hostel : very very clean, breakfast is plentiful, nice view from the top, pretty lovely room (we stayed in a double).. The owner and her staff is very helpful and a lot of fun to have a chat with. They will help you plan your trip around Porto and Portugal. They even managed to get a girl to give us a portuguese lesson ! Also, last but not least the location is perfect : super central, very close to the Douro. Wonderful !",Mar,2013,Mar 2013,2013-03-01,2013,5
Casas do Porto - Ribeira Apartments,RachD66,0,RachD66wrote a review Sep 2024,"Apartment is in a great location for visiting Porto. Good price (4 of us for £353 for two nights ~ €44 per person per night).  Apartment well appointed and very clean. Lovely little balcony. Felt at home. Communication from team and recommendations excellent. Paid for the optional breakfast on first morning - it was very good (rolls, pastries, yoghurt, eggs, fruit, cereal etc.) and generous portions. Overall, perfect place to stay for a couple of nights.",Sep,2024,Sep 2024,2024-09-01,2024,4
