hotel_name,reviewer,helpful_votes,date,text,month,year,extracted_date_str,extracted_date,year_int,sentiment_score
Jupiter Albufeira Hotel - Family & Fun,Claire,4,Clairewrote a review Aug 2022,"This was our second trip to this hotel, the 1st being in 2019. The hotel is constantly listening to reviews and comments and we could see great improvements have been made all over. Excellent food, room quality, entertainment team, staff and drinks. Would book again!",Aug,2022,Aug 2022,2022-08-01,2022,5
Vila Gale Nep Kids,Bruno AAlves,15,Bruno AAlveswrote a review Feb 2024,Fantastic environment created for children. The animation team led by Tio Bolinha created a fabulous experience for the boys!The surrounding space allows children to carry out countless activities and have fun in a controlled environment.,Feb,2024,Feb 2024,2024-02-01,2024,5
Belmar Spa & Beach Resort,wavechick,2,wavechickwrote a review Jul 2023,"We stayed in a 2 bedroom townhouse, the floor space was enormous and facilities excellent. Although there were renovations at the time, it didn't spoil our stay. Location, location, location! We were moments away from the best beach and amazing rock scenery, and we had a sea view which was beautiful in the evenings as the sun set. We were pleasantly surprised to find that our townhouse had a roof terrace and access to a private garden. These were sheltered and warm, making an excellent sunbathing area, private, wind free and quiet.Staff made us feel welcome and were helpful. A resort map or app to find the bars, pools, beaches and local restaurants would be useful.",Jul,2023,Jul 2023,2023-07-01,2023,5
Tivoli Carvoeiro Algarve Resort,Isabel S,1,Isabel Swrote a review Apr 2025,"Intentionality of all employees in providing a pleasant experience.The one restaurant - an unbeatable meal. CongratulationsExcellent location. Perto do centro do carvoeiro. To repeat, no doubt. Thanks ❤️",Apr,2025,Apr 2025,2025-04-01,2025,1
Tivoli Carvoeiro Algarve Resort,burgeltz,4,burgeltzwrote a review Jul 2022,"Beautiful setting, but stay over the weekend and the hotel books the Sky Bar for a private party the runs till midnight. Calls to management about the noise are useless. All you can is pack your bags and go somewhere else.",Jul,2022,Jul 2022,2022-07-01,2022,3
Belmar Spa & Beach Resort,Jane Doe,1,Jane Doewrote a review Jun 2019,"I stayed in belmar with husband and my four children, we had a lovely stay but some vital facilities were missing. For example the tennis courts they advertise A) are not owned by Belmar but my the city council meaning that everyone coming off the beach could use them and B) are not set up as tennis courts, if you want to play tennis you have to go and ask one of the receptions to put up the nets.The gym is for over 18's which was very unfair for my 16 year old daughter who is very into her fitness and was not able to work out because of this age barrier. The pools are very cold but spacious and two of the five pools have beautiful sea views. The indoor pool is very clean and all pools are well maintained except for the wooden planks running along side. My son got a huge splinter in his foot from one of the wooden planks during our holiday. We alerted the staff and they fixed that exact area but I noticed other potential splinter areas which were never fixed.I think adding pool tables, football tables or air hockey tables would make a huge difference to the atmosphere. When we were there is was very dead, it felt like we were the only ones staying in the the resort even though they told us it was fully booked out. Everything is quite bland and doesn't fell homely but we definitely enjoyed our stay in belmar. If they take on some of my advice this will make the resort even better than it already is.",Jun,2019,Jun 2019,2019-06-01,2019,4
Belmar Spa & Beach Resort,459diane,20,459dianewrote a review May 2017,We had a one bedroom apartment with a large balcony and sea view.  The apartment was very well furnished with a beautiful kitchen.  The kitchen was well stocked.  The resort supplied beach towels.  There was a heated indoor pool but the 2 outdoor pools were not heated.  Heated outdoor pools would be my only suggestion.  The sea view from the pools was beautiful. This resort was only 1 mile from Lagos but we ended up driving because it was uphill.  The breakfast at the resort was very good.  We would definitely stay here again.,May,2017,May 2017,2017-05-01,2017,4
Villas Barrocal,ManningNL,11,ManningNLwrote a review Aug 2013,"Our family of 6 (4 boys - 7,7,10,16 years) stayed in a 3 bedroom villa for 2 weeks. It is a quiet complex and its location is some distance from the main resort of Albuferia but this is what makes the complex so enjoyable, as you don't have loud youngsters. It is very much a family complex. You need to hire a car to get around, Albuferia is about 15-20km away. However on the complex there is a pool bar (lady who serves is very friendly) with WIFI and event afternoons which includes a reptile show, a bar/cafe outside the complex, as well as a shop (which sells fresh bread daily), a pharmacy not far away and near the pharmacy is a very authentic Portuguese restaurant (selling the most amazing fish, meats etc) which is reasonably priced and very friendly!! The Villas are very quiet, spacious and very clean. The maid service is impeccable.All in all the complex is brilliant and we had a wonderful holiday!!",Aug,2013,Aug 2013,2013-08-01,2013,5
Monte Joao Roupeiro,LLA-777,4,LLA-777wrote a review Sep 2014,"We stayed at Monte Joao Roupeiro in September and it completely exceeded our expectations.  The whole place appears to be fairly new or newly renovated.  The grounds, lawn, and gardens were beautiful.  The room was large and comfortable with a really nice bathroom.  There was a comfortable den and an absolutely stunning pool which we enjoyed in the late afternoon after getting back from hiking along the cliffs to Odeceixe.  Breakfast was excellent.  Free wifi.  The town of Odeceixe is a 5 minute drive away with charming restaurants and the beach.  This was an excellent value for the money and a very relaxing and beautiful place to stay.",Sep,2014,Sep 2014,2014-09-01,2014,5
Lisbon Destination Hostel,Anthony F,21,Anthony Fwrote a review Apr 2016,"This review is coming really really late, but my girlfriend and I were going over some of our favorite places we've stayed over the years and this one came up in conversation, so I felt like I had to give a review. We stayed last August here for a little more than a week, and it was one of the nicest, well run hostels we've ever been in. There are so many little spots to relax and hang out, whether it be a hammock or a bean bag chair. They have a movie room, which we didn't use, but had we stayed more long-term it would have come in handy. The staff was super friendly and were always willing to help out with any questions we had, or even just to hang out and play a game of cards or pool together.The room was very spacious for a 4 bedroom dorm and very very clean. Sometimes you get what you pay for staying in hostels but this place had more of a hotel feel with hostel prices. The bathrooms were also very clean and I would see cleaning ladies cleaning multiple times a day.Overall I would say this is the nicest hostel I have ever stayed in ( stayed in about 40 total ). Everything from the staff to the location ( Rossio Station ) is perfect and helped make my trip to Lisbon one of the best i've ever had. The next time I go to Lisbon I will definitely be staying here again.Ah! I also forgot to mention they have a chef that comes in and prepares a dinner at night for a modest fee! I'm not sure if it's the same chef, but he was amazing. The food was always so so good and for the amount of courses (4?) the price was well worth it. It's these little things that make the hostel stand out against the rest.",Apr,2016,Apr 2016,2016-04-01,2016,4
