hotel_name,reviewer,helpful_votes,date,text,month,year,extracted_date_str,extracted_date,year_int,sentiment_score
Belmar Spa & Beach Resort,Sukh Pabial,0,Sukh Pabialwrote a review Apr 2022,"Excellent resort. Stayed with my 3 kids in a 3-bed apartment. The apartment was great, and we enjoyed the outdoor pool and indoor pool. The on-site restaurant, Levante, is great for breakfast and have really good options for lunch and dinner. For our first holiday abroad since the beginning of the pandemic, we couldn't have wished for a better stay.",Apr,2022,Apr 2022,2022-04-01,2022,5
Jupiter Albufeira Hotel - Family & Fun,Will,13,Willwrote a review Jun 2022,"Highly recommend this hotel, just maybe address the slamming of doors closing every night.Apart from that amazing hotel and staff are so helpful.The bed was pretty hard too and every morning i woke up with a sore back, but maybe just me getting older.........",Jun,2022,Jun 2022,2022-06-01,2022,5
Mayer Apartments,shelleyc1982,0,shelleyc1982wrote a review Apr 2016,"Just spent a wonderful 7 nights here for a family Easter break.Jan was very helpful, immediately changed my apartment for me to a lower floor so it was easier with the kiddies.Lovely bottle of wine to welcome us, and the apartment was spotless, with maid service every day.Pool area very clean too!Also, had a lovely sea view!Would really recommend here!",Apr,2016,Apr 2016,2016-04-01,2016,5
Belmar Spa & Beach Resort,Noelia T,24,Noelia Twrote a review Aug 2016,"We had the pleasure of spending 5 nights at Belmar at the end of July.  We were pleased with the resort the moment we arrived.  The checkin was quick and the front desk very professional.  The lobby is beautiful with a zen feel - water walls, quiet places to sit, reflection pool.  We had a 2 bedroom apartment in the main building and to our surprised we had a magnificent unobstructed ocean view (room D1G).  The apartment was well equipped and modern.  The beds were very comfortable.  Plenty of space for our family.  The beach is right across the street and it's great beach for families.  Fine sand and clean water.  We loved Porto de Mos beach!  There are two  restaurants at the beach plus a cafe/ice cream spot.  The indoor pool was a hit with the kids as the outdoor pools are not heated and rather cold. We did rent a car for 3 days because town was a good 40 min walk - 2 kms away. The front desk did it all for us.   We did tour Sagres and Cabo San Vicent as well as Pont da Piedade and surrounding areas.  We enjoyed going into Lagos centre for dinners and shopping.  .  We would  recommend this hotel and location.  Loved Belmar, loved Lagos and hope to return.",Aug,2016,Aug 2016,2016-08-01,2016,5
Belmar Spa & Beach Resort,ArcfireSG,215,ArcfireSGwrote a review Nov 2013,"Had a really good week here in late October. The location is superb, less than 100m from a great beach with two nice restaurants. Short drive to the centre of Lagos. The hotel itself is good, average 4 star. The 2 bed apartment was fine, good kitchen, two balconies, washing machine and dishwasher.Beds are like slabs of concrete like most places, this alone means I won't return. Shower is not great, no overhead just hand held in a holder.Staff are very friendly and helpful. Good spa and indoor pool which is good for Oct. Bar is not appealing and we never ate in hotel with two good restaurants on the beach just down the road.Apartment was only cleaned twice in the week.All in all enjoyed the visit though purely based on location, not on facilities.  I need a good bed and shower and this had neither.",Nov,2013,Nov 2013,2013-11-01,2013,3
Belmar Spa & Beach Resort,Margareth J,0,Margareth Jwrote a review Apr 2025,"Everything was perfect during our stay. We celebrated my sister’s birthday and everyone at the reception, service and restaurant were very friendly and punctual, making the surprise very successful. I would only suggest adding a blackout curtain option in the sleeping room.",Apr,2025,Apr 2025,2025-04-01,2025,5
Jupiter Albufeira Hotel - Family & Fun,Loumarie1984,6,Loumarie1984wrote a review Sep 2025,The Jupiter hotel is by far the best hotel we have stayed it . Everything about it was amazing . Will definitely be going back,Sep,2025,Sep 2025,2025-09-01,2025,5
Belmar Spa & Beach Resort,K M,10,K Mwrote a review Jul 2024,DISGUSTING- avoid this place1.  DIRTY2.  OLD3.  BEDS ARE A JOKE- like cinder blocks4. RUDE staff5.  fitly dirty condos6. half the resort not in serviceSheets were filthy dirty- towels are like paper towels and dirty- floors were dirty - couch was disgusting,Jul,2024,Jul 2024,2024-07-01,2024,1
Lisbon Destination Hostel,territakespics,36,territakespicswrote a review Jan 2018,"My husband and I stayed here right before Christmas and since it was our very first stay in a hostel, I was a bit apprehensive. We're mature travelers so I wasn't sure if we'd fit in or not. My fears were totally unfounded as we were made to feel welcome as soon as we arrived. The staff were all very friendly and helpful and answered all our questions cheerfully. They made our stay extra special. There were other over 40 folks staying as well and we enjoyed relaxing and chatting with fellow travelers in the lounge area in the evenings.Besides the terrific staff, other positives for me were the security measures in place, the common areas, the bar, and the refreshments cooler. Once we were in for the night, it was nice to be able to get a beer without having to go out again. Our room was basic with a comfy bed, desk, night stand, wardrobe, and chair. No TV but it did have a mini-fridge which I didn't expect. Also, the staff left some wine, water, and cookies in our room which was a very nice touch. We had a bathroom in our room which consisted of a toilet, sink, and a very small shower. I couldn't turn around in the shower so that may be a problem for a larger person. That's a small thing in an otherwise very great stay!",Jan,2018,Jan 2018,2018-01-01,2018,4
Dixo's Oporto Hostel,Rogerio J,78,Rogerio Jwrote a review Aug 2015,"if you don't mind to share the room with other people this is the right place,even you can do your own thing,great location,really nice clean,awesome staff very helpful,,plus the prices are very good ,showers and toilettes clean .Was a good experience ,a place to go back for sure. Very beautiful decoration",Aug,2015,Aug 2015,2015-08-01,2015,5
Dixo's Oporto Hostel,Atraveller87,7,Atraveller87wrote a review Sep 2011,"There aren´t bad things to say about this hostel. The owners has created a good atmosphore in this hostel, it´s at the same time lively and calm; you can easily make friends and go out in the surrondings and also rest at night in one room of the several flats that this house has. The decoration is also well-designed. Breakfast is ok and the views form the terrace very nice. I recommend to have some coffe or drink at the terrace and chill out with some friends.Stay in this hotel and you´ll enjoy oporto.",Sep,2011,Sep 2011,2011-09-01,2011,4
Grand Muthu Forte Do Vale,johnpw1,34,johnpw1wrote a review Aug 2016,"Just come back from a week at FdV. Stayed on sc basis although used restaurant which was fine.2 bed apartment was large and had everything you needed. Staff were friendly, helpful and gave a good impression. Reception staff in particular very good. No stag or hen parties, with hotel quite quiet overall.Location was great with easy walk to both old town and beach. Will certainly be back, on sc basis. May consider all inclusive but it's really full board.",Aug,2016,Aug 2016,2016-08-01,2016,4
Lisbon Happy Hostel,sigmund84,13,sigmund84wrote a review Mar 2012,"When we got to Lisbon happy hostel we thought we got the wrong addressThere is no sign or anything showing that there was an hotel or hostel in the buildingThe restaurant next to it had a huge table and therefore we couldn't get in the building easilyThe room was pretty and basic so was the toilet but overall very nice.Kitchen was good, free food and clean spaceWifi was not working properly especially because we were located at the end of the corridor.The girls Woking there were nice but their English was not that goodI would love to revamp that hostel. It needs help to get attention out there",Mar,2012,Mar 2012,2012-03-01,2012,3
1908 Lisboa Hotel,Karen R,0,Karen Rwrote a review Jun 2018,"My husband and I recently added on three days to our visit to Portugal and chose the 1908 Lisboa Hotel.  Located within a convenient walk to get anywhere, the hotel is beautifully refurbished and updated.  The building shape is noticeably unique with a triangular shape.  We spotted it right away.  As soon as we walked in, the service was outstanding.  Andrew took care of our car, arranged our luggage, showed us around the room pointing out all the features to make ourselves comfortable, namely the air conditioning and free phone to use with internet as we explore the city.  We were welcomed with a private “get to know the city” talk from Joann.  She spent at least 30 minutes showing us the map and helping us to plan or next 2 days.  She set us up with the bus tours, restaurant suggestions, and a wonderful private tour to Sintra.  We would not have been able to enjoy the city so efficiently without her guidance!  thank you to both Andrew and Joann!Awesome experienceWould love to come back!K and R RasconArizona visitors to PortugalPS the beds were super comfortable andThe breakfast we enjoyed each morning was superb!",Jun,2018,Jun 2018,2018-06-01,2018,5
Lisbon Destination Hostel,Rebecca,41,Rebeccawrote a review Apr 2015,"After staying in about 20+ hostels, this is one of the best I have ever stayed at. The staff is extremely welcoming and enthusiastic about Lisbon. I traveled there by myself and was able to meet so many great travelers from all over the world that were around my same age. Any question you had, the staff was able to help you and everything was kept very clean. I highly recommend eating the hostel's food. The chef is very good for a great price! Additionally, it is a very safe hostel with individual boxes in each room to lock up and 24 hour front desk attendants. I would highly recommend this hostel to my other friends traveling to Lisbon.",Apr,2015,Apr 2015,2015-04-01,2015,5
Lisbon Destination Hostel,livingskywines,1,livingskywineswrote a review Feb 2016,"This is probably the best located hostel we have ever stayed in. We are quite a bit older than the usual hostel crowd but fit right in - the Portugese buffet was wonderful, breakfasts lovely and lots of opportunity to meet other travelers. Our double room with a private bath was clean and quiet.",Feb,2016,Feb 2016,2016-02-01,2016,5
Dona Filipa Hotel Vale Do Lobo,EKO600,0,EKO600wrote a review Jun 2014,A hotel with excellent location and excellent service. We enjoyed every minute of our holiday. A breakfast with everything you can wish for and free transportation within the area. Also enjoyed a round of golf at our favourite course San Lorenzo!,Jun,2014,Jun 2014,2014-06-01,2014,5
Grand Muthu Forte Do Vale,Andy P,4,Andy Pwrote a review Jun 2017,"We stayed Forte Do Vale and had a superb holiday in May 2017.  We had a one bedroom apartment that was superbly serviced by Svetlana every day except Sundays.  While the room did not overlook the pool, we were lucky enough to have a west facing room with a nice balcony where we could wind down with a glass of Spumante from a hectic day of winding down, watching the sunset enabled us to re-charge our batteries for the evening ahead.  Spumante has re-invented itself and we found it tastier than Prosecco.The hotel is very spacious and the staff are superb.  We didn't eat in the restaurant although the menu and food looked good and we tended not to use the bar except for an aperitif.  We did use the pool area every day.The great thing about the hotel is that it is split evenly between 'The Strip' (if that's your thing and the the beach area.  A slightly further walk is the Old Town which is serviced by a road-train that happens to stop at the hotel.  Good atmosphere.  There are too many good restaurants to mention.We hired a car at approx 7.50Euros per day through Gold car and they were excellent - the car was booked a month before travelling and it enabled us to travel to many good beaches and towns.  We also bought insurance in the UK as it was cheaper.There are a bout 5 MGM hotels in Albufiera and we thought ours was the best - the others were under construction. so didn't have a pool etc.We will probably return to Forte Do Vale.",Jun,2017,Jun 2017,2017-06-01,2017,4
