hotel_name,reviewer,helpful_votes,date,text,month,year,extracted_date_str,extracted_date,year_int,sentiment_score
Saccharum,dunclivvy,15,dunclivvywrote a review Sep 2015,"Beautiful hotel, with fantastic rooms, amazing pools and calm atmosphere.When we arrived they offered us 'an inside view', The room was lovely, but the view was awful. We paid for an upgrade to a sea view room and it was excellent. We were able to watch the amazing sun set sitting out on the balcony. Rooms are well equipped, with a small fridge, safe, hairdryer and reasonably sized TV. Very little noise could be heard from outside the room despite only being a few metres from the lift.People (unfortunately are still 'reserving' sun beds, but there really is no need as there are so many spread out all over the different pool areas of the hotel.We were staying on a B&B basis, so didn't have any evening meals in the hotel, but we did have a few lunched at the pool bars, which were fine. Breakfast was fine, with plenty of choice, but it did get quite busy at times.There's not much to do in the resort of Calheta, but again, the resort has a relaxed atmosphere. Great place to chill out, but don't expect a lively place. A handful of places to eat on the marina, and a couple of other restaurants close by. 'Beach' at the hotel is stony, and can be difficult to get into the sea without some 'Croc' type footwear.",Sep,2015,Sep 2015,2015-09-01,2015,4
Jupiter Albufeira Hotel - Family & Fun,KateManchester_12,6,KateManchester_12wrote a review Jun 2024,"We stayed 1 week at the Jupiter Albufeira in early June. There are lots of pros so I don't want to slate the hotel - it is super clean and friendly. Staff are always helpful and the rooms are big and comfortable. The pool areas are clean and there is plenty there for kids above 5. We travelled with our 5 year old and 1 year old. Our 5 year old son loved the pool, the water park, the football pitch, and just generally enjoyed being there. However, the hotel didn't have anything on offer for our 1 year old. Evening meal times were from 6.30 pm and our 1 year old sleeps at 7 so that meant our dinner times were quite rushed and both kids were pretty grumpy by that point. It also meant that we couldn't make use of the bookable restaurants as they also opened at 6.30 and because it would require ordering off a menu, there would be more of a wait. I understand kids could stay up later on holiday of course, but ours are just too young and just get too grouchy if they stay up too late. That also meant that we missed the evening entertainment - partly because it was a bit out of the way of the hotel. The kids club looked great but our 5 year old wasn't interested. We did notice that there was some soft play equipment in there - this would have been fantastic for our 1 year old! I think the hotel could benefit from a small play area for toddlers/under 3s. All this would require is a small space indoors/outdoors with some smaller play equipment and softer play equipment. There was just nothing at all for our toddler.Overall - we enjoyed our week. And I suspect the hotel is just better enjoyed if your kids are over 5 or so. But not for toddlers.",Jun,2024,Jun 2024,2024-06-01,2024,4
Saccharum,qbacuba,5,qbacubawrote a review Jan 2016,"Amazing,modern boutique hotel with great outdoor pools and spectacular view over the ocean. Oceanview room the one we stayed in was very spacious. Absolutey delicious, fresh seafood served a'la cart at the restaurant. Would definitely reccomend that hotel and come back again!",Jan,2016,Jan 2016,2016-01-01,2016,5
Tivoli Carvoeiro Algarve Resort,Ceslovas2024,0,Ceslovas2024wrote a review Oct 2024,"I really liked the location of the hotel, the layout, the food, but I liked the service staff at breakfast and dinner the most. The reception staff are also wonderful.",Oct,2024,Oct 2024,2024-10-01,2024,4
Belmar Spa & Beach Resort,Sra. Ka,57,Sra. Kawrote a review Dec 2015,"Belmar Spa & Beach Resort was a lovely surprise close to the beach. We did not use the hotel facilities as we spent most of the time away during the day, visiting the gorgeous coast around. But we, indeed, enjoyed our spacious and comfortable two-bedroom townhouse with balcony room. Very nice kitchen and living room. We really felt like home. We did not rent a car - we used cab all the time, but I would recommend to rent a car as it is easy to drive around and it is very hot/dry during summer to walk long distances. The hotel has a central restaurant to have your meal or you can order to have it at your privacy/room. Nearby restaurants have delivery service as well if you need. In downtown Lagos you find several options and it is 5/10 minutes by taxi. Lagos is a very special place and I would recommend Belmar hotel to enjoy your vacation.",Dec,2015,Dec 2015,2015-12-01,2015,4
Tivoli Carvoeiro Algarve Resort,Sinek7,56,Sinek7wrote a review Apr 2025,"When I saw the pictures of the hotel online I could not unseen it. Had to book it and experience it...and it did not disappointed. We stayed at Tivoli for 8 nights. At the time of booking there was no ocean view room available for the whole stay so we decided to change rooms when the one we wanted was free. The move was very smooth.Both rooms where very good size and clean. The ocean view was amazing. From our room, restaurant and the roof top bar. Pool was clean and not too busy despite the high season. We were always able to find a sunbed. Breakfast buffet had a good selection of food to choose from. Food at the restaurants was delicious.  Can say anything bad... but what truly made our stay were the members of staff. Can't remember the last time we felt so comfortable in the hotelLovely and smiley men at the door always welcoming us with a smile. Absolutely fantastic team at the diner service. Massive thank you to you all.We would love to return to Tivoli Carvoeiro again.",Apr,2025,Apr 2025,2025-04-01,2025,5
Belmar Spa & Beach Resort,ginle0,0,ginle0wrote a review Sep 2017,"We stayed at this spacious two bedroom apartment with a rooftop terrace for three nights. Ample parking is available. The grounds were lovely. The views from the pool were beautiful, but the temperature of the pool was extremely cold making swimming almost impossible. No poolside drink service, although there is an outdoor bar present.Our kitchen was well equipped to prepare meals. There was a lovely patio on the ground level with two chairs and a table in which to enjoy a drink outside. There was a washing machine and a drying rack outside on the patio. The roof top terrace had a table and chairs, but only two loungers for four people. No cushions for the loungers.Housekeeping came every day. The apartment was clean, although the staircase leading to the rooftop was never swept, and I know this because of the large dead insect that was there the entire time. Our shower did leak onto the washroom floor, requiring the use of extra towels to absorb the water.. Our apartment also had a problem with ants. Many ants! On the main level and in the bedrooms. Insecticide was applied three times before we were able to enjoy an insect fee apartment. We were told the whole area is having a problem with ants. It might be helpful to remove the shag carpets from the bedroom and living room areas.The beds were very comfortable. There were only two small pillows. Extra pillows would have been nice.The beach is a short walk away with a nice outdoor restaurant. There is also a bus stop at the beach. The main town area is a short drive away with cafes, street vendors, restaurants, and grocery stores.There is a great restaurant by the water in town with a great rooftop view and a delicious buffet. Be careful walking on the cobblestone sidewalks, as it can be a trip hazard. Wear comfortable shoes.The hotel restaurant is average. We ordered well done steaks which came to us rare, and had to be returned. The shrimp dish was delicious.The sangria was great. The music entertainment was not so good.The reception desk staff was very polite and helpful. We received immediate assistance when our A/C was not working.I would return to this resort.",Sep,2017,Sep 2017,2017-09-01,2017,2
Jupiter Albufeira Hotel - Family & Fun,Robert M,19,Robert Mwrote a review Apr 2023,"We stayed at the Jupiter Hotel Albufeira for a week in April (today is our final full day as of writing).I hope this is a comprehensive/balanced review of a fantastic hotel.Location:+ Situated in a primarily residential area with just an Irish pub adjacent - very quiet, well kept area.+ The entire hotel feels private and enclosed with tall bushes/walls.- The hotel is about a 35/40 minute walk from Albufeira Old Town (~2 mile) however there's a free shuttle bus (make sure to queue early for it!) that can take you here. Uber is widely available in Albufeira and costs about €4 to/from hotel to Old Town which is very cheap!Accommodation:+ Two days prior to arriving, I emailed to ask if we could have a room that was on a higher floor as our son is a very light sleeper - we received a reply almost immediately and were given a room on the top floor (room 1044) on arrival.+ The Classic Family room was very spacious with two single beds together and a double sofa bed for our son.+ The room was absolutely spotless and modern - zero complaints whatsoever.+ The rooms seem to be very sound insulated as we couldn't hear anything from the rooms either side of us.+ Our room was pool facing but with the balcony door closed and being on the top floor of the hotel, the sound is very low.- My only criticism of our particular room is that it was above the area where the kids disco and entertainment is which goes on to 10pm and the speakers are incredibly loud. Next time I would get a room on the top floor but the opposite side of the hotel.Atmosphere:+ The hotel has a very lively, uplifting atmosphere. The numerous kids' entertainers and general staff are very pleasant - haven't had any negative experiences with staff at all.+ During the day, there is music playing at the poolside and different activities such as aqua Zumba which seemed to be popular.+ Despite being very busy while we stayed, there was never a time where I felt overwhelmed or claustrophobic - even at peak meal times.+ As stated before, the location of the hotel in a residential area is great also as there's no loud music or noise from outside of the grounds.+ At the side of the hotel there is a quiet pool which has a very chill vibe.Service:+ The level of service at this hotel is incredible - from the reception staff to the waiting staff to the cleaners.+ At meal times, used plates and cutlery are cleared very quickly (but not in a pushy way). Staff are always available to ask for another drink.+ Bar staff at the pool bar are very friendly.+ We had an issue with a slight leak from the shower which, within 5 minutes of reporting, someone from maintenance had arrived and checked the issue. Housekeeping cleaned up while we had dinner and it was as if nothing happened!Food & Drink:+ The food quality and options available are fantastic - really diverse choice of food each day.+ Breakfast time usually had the same, large selection of cold foods and hot foods such as eggs, bacon, hash browns etc however lunch and dinner was more diverse with different options each day.+ Each evening there was a different food theme (Arabic, American, French, Surf & Turf, Portuguese etc) which was nice. Quality of the food was impressive.+ There is an Italian section where there's freshly baked pizza and a selection of different pastas. You can also get your own custom pasta plate made up with whatever ingredients you want.+ There's two other restaurants - one A La Carte (wasn't overly impressed with it) and an All You Can Eat meat one which was lovely. Depending on your package, you should get one free dinner in each of these.+ There is practically food available throughout the day - be it the main buffet area or the small snack shack that has sandwiches, crisps, ice cream etc.+ The drink selection is extensive and there are no limits to how much you can drink.- My only criticism of the food is that it's not the warmest at times - even if you arrive for the beginning of dinner time (7pm).Activities:+ This hotel is very much family focused and there are a lot of activities for kids such as a kids club where they do crafts, different games around the hotel during the day, two play parks (one that has water) and big water slides. There's also an artificial football pitch which is well maintained.+ In the evening, there is a kids disco in a marquee at the side of the hotel with music, popcorn, candy floss and even different birds of prey/tropical birds one evening!+ The hotel also offers access to different tours and attractions such as Zoomarine but we didn't go this time.- The pools are VERY cold so prepare yourself for this. Once you've got in the pool and used to it, it's fine.Value for Money:+ This hotel is the definition of value for money - the peace of mind of not having to worry about going somewhere else for lunch or drinks and everything at your disposal is fantastic.+ I've travelled around the world - Spain, Portugal, France, Greece, Hungary, Italy, USA - this is the nicest, cleanest, friendliest hotel I've stayed in up to now.Comments in relation to points from other reviewers:+ The carpets in the halls are spotless and I seen them being cleaned on a couple of occasions - not sure what the issue is with these.+ The lifts are well organised and even with staying on the top floor, we never had to wait longer than a few minutes for one.Overall - this hotel is fantastic with a high quality finish, friendly staff, quality choice of food and drink and the perfect location for a family holiday.We have never stayed someone twice but will definitely be back here next year!!!",Apr,2023,Apr 2023,2023-04-01,2023,4
Valverde Lisboa Hotel & Garden - Relais & Châteaux,Teeandtee,50,Teeandteewrote a review Oct 2018,"As a boutique city hotel, we can't praise Valverde enough. The location is great; the interiors are beautiful, as is the external courtyard space complete with feature pool; the food is very good - but most of all, the team there is absolutely amazing. From our initial enquiry facilitated by the highly professional Tomas, through to check in; recommendations on restaurants and sight seeing attractions (thank you to Tomas again, Reubin and others); delicious breakfasts; top notch bar service and every other element of our Valverde experience, our stay there could not have been bettered. The hotel is currently in the midst of an expansion - we wish them well and can't wait to see the newly remodelled version, but we do hope that the qualities that make Valverde so special will live on. Well done team and thank you all!",Oct,2018,Oct 2018,2018-10-01,2018,4
Grand Muthu Forte Do Vale,Rosa Q,0,Rosa Qwrote a review Jul 2025,"The staff are all very attentive, but I would like to highlight the sympathy and kindness of Juana! It was a girl who in the area of restoration was always impeccable.",Jul,2025,Jul 2025,2025-07-01,2025,4
