hotel_name,reviewer,helpful_votes,date,text,month,year,extracted_date_str,extracted_date,year_int,sentiment_score
Jupiter Albufeira Hotel - Family & Fun,Natasha B,0,Natasha Bwrote a review Apr 2024,"So firstly I just want to say I did not read any reviews on this hotel before booking or after until I am now back from holiday.I'm so glad I didn't.We got to the hotel at around 10.30am, we couldn't check into our room until 3pm, did that matter no - there was a dressing room to get Changed into, the front desk checked you in gave you, the band to wear so we could still eat and use facilities until our room was ready and you could put your luggage in their holding area.When the room was ready they called your mobile to let you know..The weather was excellent when we arrived so we went straight for the pools.The out door pool areas are fantastic, so clean and options for every child's abilities, shallow and deep and if you don't have children there is an adult only pool.Staff fantastic.Drinks plenty of options although only one sugar free option if diabetic not so friendly.Food-we only stayed 5 nights so the buffet was our only option, massive selections only criticism was hot food was barely Luke warm, may need to look at the heat source where they are left out.Just to say I knew the weather wasn't going to be as hot for April, so this meant the pools were very cold, for a 4.5 star rated hotel would be great if you could heat them in the colder seasons of the year this would really up your game.I'm going to return again next year in July so won't be a problem then.Entertainment in day was great, the children's disco in the evening before the main event could be improved as was same songs and same dances each evening although really good for very young children, my 6.5yr old found this a little repetitive and preferred the more adult based entertainment. We thought the circus act was fantastic, and the Hollywood night. Some of the adultentertainment was still more children orientated so this could be improved.Overall though we had fantastic time and will be coming back next year.I hope when you read reviews you take the actual constructive criticism away and try to improve on this as some of the reviews I had read are very unfair reviews and do not reflect on how good you are overall. Special thanks to nicco for making my boy feel so welcome and included.See you next year!!!",Apr,2024,Apr 2024,2024-04-01,2024,4
Jupiter Albufeira Hotel - Family & Fun,Louisa G,0,Louisa Gwrote a review Jul 2022,"WELL WELL WELL.... where do I start?  We had an amazing week at Jupiter. Every single day was filled with fun and smiles. ALL the staff were amazing, kind and very hard working! The rooms were always spotless. The restaurant and bar staff  always attentive. A big thumbs up to the animation team (aka bati cocos) who were beyond spectacular. Each and every one of them was professional, energetic, dedicated and really friendly. They really made our holiday exceed our expectations. I highly recommend this hotel who wants a unique family holiday.",Jul,2022,Jul 2022,2022-07-01,2022,5
Artbeat Rooms,Adam G,1,Adam Gwrote a review Aug 2015,"Artbeat Rooms is like no other place. Great people, amazing atmosphere. You will get not only originally decorated room just in the city center, but as well information where to go to eat, what to visit and all other advises - priceless - if you don't know the Lisbon.",Aug,2015,Aug 2015,2015-08-01,2015,5
Jupiter Albufeira Hotel - Family & Fun,bernardremy2024,0,bernardremy2024wrote a review Aug 2024,"An impeccable Inn, quiet, staff with little care, memories full of heads, the whole family was delighted with this stay,I highly recommend this Inn, another trip to this place again is quite possible.Only small downside: our neighbours across the Channel who are culturally louder than the other nations of the world.",Aug,2024,Aug 2024,2024-08-01,2024,4
Vila Gale Porto Ribeira,LizUK,4,LizUKwrote a review Apr 2019,"My team and I stayed at Vila Gale Ribeira this weekend past.  The rooms were lovely, very clean and I loved that each room was named after an artist with accompanying wall art to match.  The general staff, concierge, breakfast staff and the barman, were all some of the best I've ever had to deal with. Friendly, helpful, understanding and most of all, very human. The breakfast buffet was lovely, well planned and although the hotel was busy, you never felt crowded. They were happy to help me figure out the trams, and places to visit. Overall, a really enjoyable stay with very comfy beds. I cannot recommend the hotel enough.",Apr,2019,Apr 2019,2019-04-01,2019,4
Jupiter Albufeira Hotel - Family & Fun,paulmcd2024,0,paulmcd2024wrote a review Sep 2024,Wonderful hotel can't say one bad thing about our experience. Our third time to visit and never any problems we will definitely be back,Sep,2024,Sep 2024,2024-09-01,2024,5
Vila Gale Nep Kids,Tiago Ribeiro,0,Tiago Ribeirowrote a review Apr 2024,"Excellent experience, a lot of fun for the children, Tio Bolinha and Tia Joana Banana are great entertainers 👏 it should be noted that the meals are very good. I really liked the football field and Padel.The only negative point is the lack of comfort of the beds.",Apr,2024,Apr 2024,2024-04-01,2024,4
Saccharum,Jerry,16,Jerrywrote a review Feb 2016,"We booked the Calheta Beach Hotel , but on arrival there were  offered an \"upgrade\" to the Sacharum with the promise this is 5 star, but we are very disappointed.We stayed in The Cliff Bay 5 star last year , and the Sacharum does not make the cut by a very long way.We paid for all inclusive, but got charged extra in the restaurants, they even charge to use the safe deposit box in the room, and charge for very ordinary films on telly.The food is below standard and the dining staff do not have a clue.Dining is all self service, morning noon and night, and on Saturday 200 extra guests arrived by coach, causing a cue of 30 minutes just to get food.The tables are not set, guests get up to scavange for cutlery on neighbouring tables, and left over wine is offered when they realize you booked all inclusive.They have cleaners removing plates before you have finished the dish, not bothering to replace cutlery.5 STAR ??????? I don't think so !The shower does not work, shampoo runs out, and they charge by the day for instant coffee and teabags in the room if you booked all inclusive.To claim 5 STAR , you have to be striving to be near Michelen standards, but this is a joke.We will not return. Sorry.",Feb,2016,Feb 2016,2016-02-01,2016,1
Dona Filipa Hotel Vale Do Lobo,Peter R,26,Peter Rwrote a review Jul 2018,"Me and my wife stayed at this hotel for 9 nights , the welcome is very warm and friendly as you expect .  We paid for an upgraded room which was lovely,but odd though that there is no extractor fan so room stays full of steam and doesn’t take the smell away from the looand was told we would get water and fruit and coffee everyday.  Well I would expect that from a 5 star hotelAnyway second day no fruit no more water and the coffee pods not replaced we were told. You have to pay for these. Not to pleased to say the least .  3 rd day we were left one bit of mouldy orange which Itook  down to reception and not even an apology just a look and they took it away .Anyway there is a lovely selection at breakfast but.  Most mornings we had to ask for Hot coffee this happened 7 times out of 9 , also a lot of the food bacon beans sausages are not hot atall. So be prepared to eat cold food with cold coffeeNow for the great part. Out last morning leaving.  Again cold coffee cold food and hair in my scrambled egg.  , not mine as I don’t have anyReally not a 5 star hotel in my opinion.There are broken tiles my wife tripped on outside the lifts should be repairedThe new pool is very nice and I have to say the staff are very friendlyAlso some of the decking around the new pool area has fallen away and some people slipped on this . Still not repaired after 4 daysAlso would of liked to have been told you can store your golf bags down stairs so me and my wife didn’t have to carry them 3 floors and through hotel every dayBeen here 4 times and we won’t be going back.  Ever",Jul,2018,Jul 2018,2018-07-01,2018,2
Grand Muthu Forte Do Vale,Twiggmeister,36,Twiggmeisterwrote a review Jun 2024,"Fabulous service and always a fabulous welcoming smile from Joice, great beer served ice cold. Pool bar is open on time and nothing is too much trouble for the staff. Would be good to have access to some snacks throughout the day though. Overall a good hotel",Jun,2024,Jun 2024,2024-06-01,2024,4
Grand Muthu Forte Do Vale,vicky_bl,20,vicky_blwrote a review May 2018,"Spacious apartment for me and my 2 mates, we booked a room with twin beds and sofa bed in the living room area.  I would say though that the sofa bed was not very comfortable and very low on the floor so this might not be ideal for some people.  We booked this on a room basis only for 4 nights but we did have breakfast for 2 of the mornings and for 7.50 euros it was reasonably priced.  Hotel is not as near to the beach as they make out but it was still not a bad walk and then for about 25 mins you can walk further to the other side of the beach and the old town.If you are after a quiet break in the sunshine i advise you go here out of season as when we went there were so many stag and hen dos in both the old town and the strip, I dread to think what it is like there in peak season.  The area is heavily catered towards Brits abroad with places where you can get English Breakfasts and watch Sky Sports so if this is not the type of holiday you want i would look at alternative Algarve destinations that are quieter such as Praia da Rocha or Villamoura.  On the whole though we had a good time, the apartment provided everything that we needed (comfortable sofa bed aside) and was a decent size",May,2018,May 2018,2018-05-01,2018,4
Grand Muthu Forte Do Vale,spencer m,1,spencer mwrote a review Oct 2021,Fantastic hotel and staff. Fantastic food and drink. Will definitely come back again. Mohammed Mustafa and his team are fantastic. Beautiful views and excellent apartments. Great pool for kids and very family friendly.,Oct,2021,Oct 2021,2021-10-01,2021,5
1908 Lisboa Hotel,Rome H G,40,Rome H Gwrote a review Jun 2018,"Portugal, Lisbon, its classic cable cars, interesting artistic architecture, color tiled facades and the 1908 Lisboa Boutique Hotel, \"you've got to see it.\"Lisbon is a beautiful city to escape whether it be a long weekend or a seven-day journey. Either way, it will be an adventure.Upon making my initial reservation through my well respected and talented team at Ultra Travel Service of Boston, I received a personalized welcome and thank you email from the hotel. (*UT)Subsequent emails were exchanged with Andre to familiarize me further with all amenities and any additional services or assistance I might need and to personalize my experience. (*UT)As requested, my private ride was arranged and waiting for me patiently as my flight was delayed for over an hour. (*UT)A short drive to the hotel where I was welcomed by three smiling staff members. (*UT)- Checking in was swift with Andre' personally there to greet me to the 1908 Lisboa. (*UT)The room in which I reserved was one of the best categories at this property and with a spectacular view. (*UT)This particular room is round with a great view from every angle with a spiral staircase leading to a second-floor seating area with a complimentary mini-bar, HD television, and a classic turntable with vinyl from the 80's classics. (*UT)The bathroom in itself was ginormous It had a huge glass enclosed shower, a soaking tub and a generous amount of local toiletries. (*UT)Within a few minutes, the door rings and in comes a bottle of Port, pralines, and the famously tasty Portuguese Pastel de Be'lem. (compliments of the management.) (*UT)The quaint bar located near the lobby has one of the most knowledgeable bartenders about Port Wine, history of Lisbon and local insight. (*UT)Dinner at \"INFAME\" was great, but I only wish the staff was a little more engaging and knowledgeable about the menu. Breakfast was served at the same restaurant with your typical breakfast fare on offer.The proximity to the city center and most of the tourist attractions are within walking distance. (*UT) Just next door to the 1908 Lisboa is \"A VIDA PORTUGUESA,\" a boutique department store that carries unique artistic pieces. (*UT)On one of the evenings, I received a surprise bottle of Port, from management, the same one I had told the bartender the night before I genuinely liked. (*UT)After every morning jog, I was handed a bottle of water and a face towel by the front staff. (*UT) Although a gym is not provided, being in such a beautiful city, why would you want to workout indoors?On one occasion I noticed two elderly couples that were lost asking Andre' for help in finding their hotel. Andre' not only assisted them with directions (in their native language of French) but contacted the hotel directly to tell them about their stranded guests and that they were on their way. (Way to go Andre')(*UT)On the morning of my departure, at 5 am, Andre' made the effort of being there personally to say goodbye,(*UT) as he had also prepared a breakfast box as to the early departure. (*UT)I chose this hotel with advice from my travel consultant, and I might add I was not disappointed in the least.I was indeed made to feel as though I was the only guest at this boutique hotel (*UT), artistic touches throughout, (*UT) a marvelous structure to admire from the street (*UT), and most importantly, a staff that treats you like an old friend(*UT).I will provide photos and videos of this journey and a link to property for anyone wishing to experience the adventure.As you will notice I'm using (*UNIQUE TOUCH- UT) throughout my writing as to express my personal feelings with my experience during a given journey. Because I consider myself a global citizen and a seasoned traveler who has an eye for fine details in life, I have created this check and balance to give recognition and credit where deserved.As I so famously say Goodbyes are never easy unless you reply with: \"see you soon.\"Uniquely the 1908 Lisboa touched me wholeheartedly numerous times and received 21 UNIQUE TOUCH stars * from Rome H Geragonis- I LOVE IT!",Jun,2018,Jun 2018,2018-06-01,2018,4
