hotel_name,reviewer,helpful_votes,date,text,month,year,extracted_date_str,extracted_date,year_int,sentiment_score
Villas Barrocal,lorrainec2010,3,lorrainec2010wrote a review Aug 2012,"I booked a 2 bed apartment and actually got a 3 bed villa, The villa was great, had absolutely everything which we could have required for our stay, so many things that we didn't use :) The complex was great, very secure. Although there was a reasonably priced supermarket and a very cheap cafe round the corner unfortunately to get ant bars, restaurants etc we had to taxi to the closest town. Beach was also too far to walk to but pool area was great. Couldn't fault the accommodation but a car is more of a necessity than a luxury. would go again happily",Aug,2012,Aug 2012,2012-08-01,2012,4
Jupiter Albufeira Hotel - Family & Fun,Holly J B,16,Holly J Bwrote a review Aug 2025,"We have just returned from a 10-day holiday with 3 generations including 70+, 12 and 15 year old and we have had the most amazing time.From the moment you arrive the staff are attentive and friendly.The room, for a family of 4 was substantial and the children's bed more or less full size. They did not have to share a sofa bed. Plenty storage and great view of the pool. The air con was a big plus. Very clean and was maintained daily. No issues at all.The hotel and grounds were spotless.  The staff constantly tidying, cleaning, nothing to complain about at all.The food and drinks was plentiful with different themes running throughout the week with other options like pizza and pasta available too. Snacks were available during pool hours, baguettes, ice cream etc. Couldn't fault it.The pool was fabulous and not cold. All pools are fine once acclimatised. The staff worked tirelessly to entertain the children and my two, even though older, joined in as they wished. The water bridge was a favourite and the foam party! Suncream stations were a handy thing to have.There were no sunbed wars..if you wanted poolside then yes head out early  but otherwise beds available.I cant really comment on the evening entertainment as the children are older, we preffered Uno in the lobby or going down to Erin's Isle pub across the way.Overall a fabulous holiday that we were sad to leave. We would recommend Slide and Splash,  Jeep Safari and Boat trips to caves. Erin's Isle good for older ones and lovely atmosphere. Thank you Jupiter Albufeira hopefully see you again!",Aug,2025,Aug 2025,2025-08-01,2025,5
Jupiter Albufeira Hotel - Family & Fun,Gurdit s,0,Gurdit swrote a review Oct 2023,"Good food, average entertainment too late and too loud for kids aged 4 and under. Lifts were hard work probably worst ever. Would say its good not excellent. Kids club was good, pools quite cold but probably time of year. Feel the shuttle could of been more frequent rather than once a hour as it got full so should be round the clock so gives everyone an opportunity. There was so many wasps around the outdoor bar and near the bins on the grass which can be prone to stinging",Oct,2023,Oct 2023,2023-10-01,2023,3
Belmar Spa & Beach Resort,Tyla14,56,Tyla14wrote a review Apr 2018,"My wife and I are in our 70’s and stayed for three weeks at one of the Belmar apartments.  We read all the Reviews before we made the booking, but quite clearly we felt we were not staying at the same HotelThe hotel is some 30mins walk to the main Town of Lagos. One has to walk up a very steep hill out of the Hotel to get on to the main road. The bus service is very good, every hour to Lagos but again you need to walk down to the bus stop, which takes 10 minutes and on arriving back up a steep hill to the Hotel.Our Apartment was very spacious, clean and modern, excellent balconies and roof terrace. Regrettably we were invaded every day by small brown ants in the kitchen. Despite informing the cleaning staff when they visited every two days they continued to appear throughout the three weeks we were there.We arrived at the Hotel with four suitcase, after booking in, we were informed that the Hotel did not have facilities for their staff to take our cases to our apartment. Being in our 70’s we are not strongest persons on this planet.  To get to our Apartment again up a steep hill through a underground carpark, through two heavy metal doors to a small lift. We were not happy !The kitchen  in the Apartment is well equipped however, on arrival there were no bottles of water, sugar, tea bags, milk not even pepper or salt in the pots. After travelling all day we were not happy.  However, we went the Bar  for Happy Hour which cheered us up !We were recommended to book our Breakfast throughout our stay, we are very glad we did not take this advice.  The breakfast was a standard Hotel arrangement at a cost of €16 each.  !  The quality of food was rubbish, eggs were over cooked  possibly two hours before placing on a serving tray, and the bacon was like burnt crisps.   Sausages,  well cardboard in a skin. There was no variety at all. During the day and evening the Resturant sold food we did not venture  to eat there, throughout our three weeks  stay we only saw two couples in the Resturant during the evening. However, one evening we did order  salad and a takeaway Pizza which was very niceThere is a small supermarket some 20 minutes  away which we used, again to get to it one had to walk up the steep hill.  To purchase  provisions for a dinner it took one hour, and quite tiring having  to bring back bottles of water and wine as well as the food !The staff were just fine and most helpful,  it is a great pity the location of the Hotel, Resturant, and Managerment does not come up to the standard they deserve.We will not stay here again",Apr,2018,Apr 2018,2018-04-01,2018,2
Belmar Spa & Beach Resort,John W,4,John Wwrote a review Oct 2022,"We had a wonderful stay at Belmar! The staff from the bartenders, to the restaurant employees, and the front desk were incredibly helpful and accommodating. We did breakfast included and were really impressed with the quality of the meals. Our room was spacious and well equipped. We had a view that looked out onto the ocean, we couldn’t have asked for more.  Pools, massages, breakfast looking out to the ocean, walking distance to the beach; Belmar has everything we needed for a relaxing and rejuvenating time in Lagos. We will definitely be returning. Obrigado",Oct,2022,Oct 2022,2022-10-01,2022,5
Artbeat Rooms,Stefano P,3,Stefano Pwrote a review Sep 2014,We spent 2 nights at Artbeat and it was very good. Very friendly welcome. Personally I really like the cleanness of the place (a must when you share the two bathrooms). Even if in the city center it was a quite place. Very good location at a good price. Thanks.,Sep,2014,Sep 2014,2014-09-01,2014,5
Quinta Mirabela,Sue L,52,Sue Lwrote a review Mar 2016,"My husband and I have just returned from a week's stay at the Quinta Mirabel Hotel.  From the start the service was excellent.  We were greeted with a glass of sparkling wine on arrival in reception.  When shown to our room (on the first floor) it was a little small so we asked in reception if they had any further rooms available and after a short time we were shown to a room on the 4th floor which was much larger and spacious.   Whilst unpacking we were presented with a bottle of sparkling wine and some chocolates.  This is a small hotel with just over 30 rooms and offers a service which is quite unique.  Breakfast is buffet style, but the evening meal (we were half board) was waiter service (3 courses), with a la carte on 5 of the nights.  There was a candlelit evening which was 10 euros extra each, but I would not recommend paying the extra, as there were also a la carte diners in the restaurant and the only difference was two extra courses and a tealight on the table (which all tables had).  We mentioned to the Manager that it would be nice to have a little bit of atmosphere for this special evening (maybe some music or a live musician).  There are 5 courses which we struggled with as the veal course turned out to be a rather large piece of steak (on top of the salmon we have eaten in the preceding course).  The Madeiran Evening is also 5 courses, but there is no extra charge.  Again a little bit of atmosphere would have been nice.   It may be because we were only at the start of the season.  I would like to say a big 'thank you' to the Restaurant staff of Daniel, Reuben and Marina who were 'excellent' (one of Reuben's favourite words!)  The hotel is spotlessly clean and the Spa facilities are excellent (a word of advice, ask in Reception if the facilities are turned on before venturing down to the steam room, sauna and jacuzzi).  As has been said the hotel is on a VERY steep road (at the bottom of the toboggan run) so this needs to be taken into consideration when booking.  We walked down to the town a couple of times (about 30 minutes) and did not find the roadway dangerous (as a previous reviewer had said).  The bus stop (for the 19) is only a short distance from the hotel and will take you down into the Marina area.  The hotel complimentary mini bus only makes two trips a day into the town (10.00am and 17.00am) and you need to book.  We were told that Cristiano Rinaldo booked out the hotel for his family for New Year in 2012, so you cannot get a higher recommendation than this.  Our thanks also go to the Hotel Manager who made sure we had umbrella cover to the car park on our departure in the rain.",Mar,2016,Mar 2016,2016-03-01,2016,4
Tivoli Carvoeiro Algarve Resort,tonycoleman,27,tonycolemanwrote a review Nov 2022,"What a lovely resort.The people could not have been more kind and generous.Great views (we did not upgrade to the sea view room) but instead spent time in their lounge, having snacks and drinks.Bonus.... the hotel is literally right at the world famous trail.We ubered to the start of the trail and hiked back.Way to go Tivoli....",Nov,2022,Nov 2022,2022-11-01,2022,5
Hotel Madeira,Andy C,29,Andy Cwrote a review Dec 2018,The hotel is ideally situated within Funchal a short walk from the main shopping streets and the waterfront. The room is clean and comfortable and offers a good nights sleep. A good breakfast of continental and cooked items is available though tea is served by the cup rather than in pots but this can be requested. There is a nice rooftop terrace offering views across the city and a small swimming pool. Several nice resturants including the Ritz can be found within 10mins walk from the property. All in all a good hotel for visiting Funchal and would recommend.,Dec,2018,Dec 2018,2018-12-01,2018,4
Valverde Lisboa Hotel & Garden - Relais & Châteaux,Bardfish,5,Bardfishwrote a review Dec 2016,"We booked this hotel because of their Trip Advisor rating and I have to say we were thoroughly impressed. We arrived really early, following a red eye flight and were given a complimentary breakfast (the lady who runs the restaturant is fabulous) while they rushed to get the room ready. Our entire stay was flawless - the staff are exceptional, hotel and decor are beautiful, nothing was too much trouble & the location is great. We can't wait to go back and would definitely recommend",Dec,2016,Dec 2016,2016-12-01,2016,5
