hotel_name,reviewer,helpful_votes,date,text,month,year,extracted_date_str,extracted_date,year_int,sentiment_score
Belmar Spa & Beach Resort,Olivia C,22,Olivia Cwrote a review Aug 2012,"We stayed here as part of our honeymoon- staff delivered champagne to the room on the first night, which was a lovely surprise! I LOVED the pool areas(indoor & outdoor), quiet, relaxing, no problems getting a sun lounger. Our room was lovely, clean & comfortable , TV with loads of channels if you want to take a break from sunbathing (including RTE 2, Irish readers!), and cooking facilities-handy for us as we didn't eat breakfast in the dining room. They don't replenish shampoo, shower gel etc in the room ( I asked) so bring your own or buy some in the supermarket (3 minute drive from hotel)...don't end up washing your hair with a bar of soap (like me.)Nice bar area with very friendly bar staff. Town is a five minute taxi drive away, the beach is a two minute walk away. We stayed for a week, wish it could have been two!!!",Aug,2012,Aug 2012,2012-08-01,2012,4
Tivoli Carvoeiro Algarve Resort,Peter R,109,Peter Rwrote a review Nov 2022,"We had a wonderful experience at this hotel. The location is magnificent, with spectacular ocean and coastal views. The beautiful nearby town of Carvoeiro offers a variety of great restaurants in a picture-perfect setting. We booked one of Tivoli’s lowest-priced rooms during the shoulder season in early November - very affordable! The room was fine but it didn’t have a desk or table where I could work. The hotel generously moved me to a larger room with a desk at no charge. We have stayed at Tivoli hotels elsewhere and the experience is consistently excellent. I highly recommend the Tivoli Carvoeiro.",Nov,2022,Nov 2022,2022-11-01,2022,5
Vila Gale Porto Ribeira,Wander387287,17,Wander387287wrote a review Apr 2019,"We enjoyed a very comfortable stay in this charming, quiet hotel.  Rooms were all decorated to a high standard and the staff were extremely helpful and polite.  The buffet breakfast was delicious.  It takes 15 minutes to walk along the riverbank to the main old town.  It is advisable to make a table reservation for evening dining in the city but there are a couple of restaurants next door to the hotel, for very reasonably priced and good quality food, as well as a Gin bar.  We took advantage of the Hop on/off Bus tour, which included a riverboat cruise and two wine tasting visits (which the hotel happily organised for us).  Overall we thoroughly enjoyed our break and would be happy to recommend this hotel.",Apr,2019,Apr 2019,2019-04-01,2019,4
Tivoli Carvoeiro Algarve Resort,55angel,2,55angelwrote a review Dec 2021,"Everything was amazing. Loved the location, the rooms had balconies looking out on the cliffs and the interconnecting door was great! The staff were friendly and professional. The only disappointment was booking half board on the information I was given that dinner was a buffet. In fact it was a set menu of extremely limited choice. When I asked to have credit and choose from the al a carte menu they would only refund 25E!!! I am still shocked about this and it totally ruined the lasting impression of what was otherwise a fabulous experience.",Dec,2021,Dec 2021,2021-12-01,2021,2
Jupiter Albufeira Hotel - Family & Fun,Tanera Bed & Breakfast,1,Tanera Bed & Breakfastwrote a review Oct 2019,"Couldn't fault a thing, staff are gracious, hotel is spotless, pools and sports facilities are super, animation team are wonderful with the kids, wifi great and rooms really comfortable and clean. Will definitely return",Oct,2019,Oct 2019,2019-10-01,2019,1
Jupiter Albufeira Hotel - Family & Fun,harun0202020,0,harun0202020wrote a review Aug 2020,"It was a really nice Hotel Jupiter Albufeira, the personal was really nice for sure. They help our very much. The Hotel was so clean. The food was also nice, the swimming pool was beautiful with a bar so nice. So evrething was ok.",Aug,2020,Aug 2020,2020-08-01,2020,4
Jupiter Albufeira Hotel - Family & Fun,ShilpaMistry,0,ShilpaMistrywrote a review Apr 2022,Best value for money for family holidays . Amenities pools swim up bar food drinks all was superb. Loved the desserts really nice . Cappuccinos were amazing and my fav . Would Love to go back to Jupiter when visits Portugal next time .,Apr,2022,Apr 2022,2022-04-01,2022,5
Jupiter Albufeira Hotel - Family & Fun,cjohnson82,3,cjohnson82wrote a review Nov 2019,Really nice hotel would come again... My only issue was the size and variety of food available In the main buffet restaurant.. It got congested at times but apart from that it is an excellent hotel. I would stay again.,Nov,2019,Nov 2019,2019-11-01,2019,4
Estalagem Da Ponta Do Sol,Nicole T,6,Nicole Twrote a review May 2016,"This hotel is very easy on the eye - designed to incorporate the old buildings with the new, it makes the most of its fantastic cliff-top location. In addition, the well-tended garden features beautiful palm trees and exotic flowers, and the pool is a visual delight. There are several lovely places to sit and contemplate the horizon while enjoying a drink. It is a hotel more appropriate for quiet nature-lovers than noisy families or party animals, so if you are loud this is not the place for you. The room interiors are minimalistic so as to draw your attention to the incredible views outside. Staff are helpful and the free mini-bus shuttle service is excellent. It is well worth taking up the offer of a lift to one of the levada walks with a pick-up at the other end.Perhaps the only downside is the dinner menu which does not change throughout the week (whereas the breakfast is excellent) and the substandard sandwiches included in the picnic for walkers.",May,2016,May 2016,2016-05-01,2016,4
The Boliqueime Inn Hotel,allipuss,0,allipusswrote a review Sep 2014,been staying in the area 8 days and last night by accident stumbled across this inn.As soon as we walked in we were welcomed with smiles and a clean and homely atmosphere.  The decor is so well thought out and tasteful. The food is home cooked and there is something for eveyone's taste and Pocket on the menu. I would definitely Suggest staying or eating here.,Sep,2014,Sep 2014,2014-09-01,2014,5
Lisbon Destination Hostel,cpark1009,0,cpark1009wrote a review Oct 2015,The location was great and the staffs were really friendly. The bathroom was nice and the breakfast was great too. Only problem that I had was that the room was a little bit cold. But overall it was great.,Oct,2015,Oct 2015,2015-10-01,2015,4
Lisbon Destination Hostel,Rush M,22,Rush Mwrote a review Dec 2012,"The staff here are very friendly, professional and helpful. The place is clean and very central. The breakfast is sufficient. Nice and relaxing atmosphere, not easy to find this type of hostel anywhere in the world. Valu for money. They can arrange for trip to nearby places with reasonable price.",Dec,2012,Dec 2012,2012-12-01,2012,4
Grand Muthu Forte Do Vale,J G,0,J Gwrote a review Jul 2025,"This review is for La Tuscana Italian restaurant. It’s a lovely restaurant where the drinks are served in actual glasses!  The food is amazing, staff are very polite and the restaurant is very clean and appealing. Well worth a visit.",Jul,2025,Jul 2025,2025-07-01,2025,5
Grand Muthu Forte Do Vale,mazee831,9,mazee831wrote a review Sep 2019,"We arrived before hotel check in time and were greeted and treated well by reception staff. We were told that despite early arrival our room was available soon after. If only they had taken the additional time between guests departure and official check in time of new guests then maybe the criticism of cleanliness, pictures attached could have been avoided.This hotel however is in a fantastic location, central to both old, new towns and beach. HOTEL staff were friendly, welcoming and helpful, special praise to Sergio (bar) and Cristiano (reception) whom both offered a welcoming attitude and good tips throughout our stay.5* we very much doubt it would achieve this in the UK, hotel chain offer far cleaner, ambient places than here unfortunately.Our view is this is predominantly due to a tour company called FRAM(ISSIMA). This company, being audited and therefore hopefully taken over make non French guests feel unwelcome, excluded from activities and pretty much not important. Witnessed and commented on by many non French guests we spoke to whom felt the same as us. Of those FRAM staff reps there during our stay, 3 at least attempted to be polite but excluded us, whereas one girl in particular was downright rude and aggressive in her demeanour towards us. It was clear that if you were not a French guest as this company are then you were nothing......and this was expressed quite clearly, sometimes with distaste once the reps eyes had seen the colour of your hotel band (grey means French and royalty in Frams eyes, framissima being on the band whereas other guests had mutho name and emblam).Do not take this review as negative. Other than cleanliness and poor food quality (at best luke warm, despite eating within 5 mins of opening, this hotel was lovely) and if FRAM were removed would be re-visited by us in the future.Manager of hotel. Please do not reply to this review on this public domain with the standard replies we have seen to other reviews. Contact us direct, we were in room 121 from 18th September 2019 and will be happy to discuss. You will have our contact details from our booking.",Sep,2019,Sep 2019,2019-09-01,2019,4
