hotel_name,reviewer,helpful_votes,date,text,month,year,extracted_date_str,extracted_date,year_int,sentiment_score
Tivoli Carvoeiro Algarve Resort,Leebee,74,Leebeewrote a review Aug 2025,"This hotel is a 2 star property with a 5-star view—and unfortunately, that view is the only real highlight.Check-In ExperienceWe arrived at 12 PM and were told our room wasn’t ready, which was understandable. We were assured that we’d receive a call when it became available—but no call or message ever came. When we returned after 3 PM, we were shocked to find our luggage and personal belongings—including passports, phones, and other valuables—left unattended in reception for three hours, completely visible to anyone walking by. We were originally told the bags would be stored securely, which clearly didn’t happen.The receptionist noticed us spotting the bags and quickly checked us in. No information was provided about the hotel, facilities, or even where or when breakfast was served. He simply stated we had been “upgraded” to a partial view room as a gesture for our 10-year anniversary. However, I had already booked a superior room with a terrace and had specifically requested a double bed.Room IssuesWhat we received was a twin room with two single beds and a locker in between. We had to rearrange the room ourselves to make it more suitable. Given the receptionist’s attitude—acting as though we were lucky to get what we did—we didn’t feel comfortable complaining, for fear of being moved to something worse.To make matters worse, the air conditioning didn’t function properly at night. It became increasingly warm and stuffy, and the unit just made noise without cooling the room, leaving us waking up with headaches each morning.Pool & FacilitiesThe pool area is overcrowded and poorly managed. Sunbeds are “reserved” by guests placing towels on them from 8 AM, and these beds often go unused for hours. At a hotel marketed as luxury, this should not be acceptable. There should be a system where unused towels and items are cleared and stored, allowing fair access for all guests.The VIP cabana area is an insult to guests. You’re charged €75 for a bed that faces an ugly green fence, with no food or drink included. It should either be included in the price of your stay or offered at a more reasonable rate with better value.Staff & ServiceWe witnessed rude behaviour from several staff members, particularly at breakfast. Some guests seated themselves due to a lack of staff presence, which led to visible frustration and dismissive body language from senior staff. There’s clearly a lack of hospitality training, especially among those who seem to be in supervisory roles.The overall atmosphere was chaotic and impersonal. It felt more like being herded through a system than enjoying a relaxing getaway. For a 7-night stay at €2800 with only buffet breakfast, this was far from the premium experience we were expecting.Final Frustration at Check-OutTo top it all off, check-out was equally frustrating. A young staff member spoke in Portuguese to her colleague about our reservation and seemed uncertain about what to do. She then informed us we had $150 in credit—which we couldn’t use because we had only spent around $30 at the pool bar. This was the first time we heard anything about having credit included in our stay. No one mentioned it at check-in, reinforcing how poorly the process was handled from the beginning.Aside from the stunning view, our stay was riddled with poor service, disappointing facilities, and a lack of professionalism. Sadly, we won’t be returning, and I cannot recommend this hotel to others expecting a premium experience.",Aug,2025,Aug 2025,2025-08-01,2025,2
Tivoli Carvoeiro Algarve Resort,Benjamin K,0,Benjamin Kwrote a review Sep 2025,Mafalada was fantastic!!! Overall meal and experience were truly amazing. Would highly recommend to anyone looking for a high end meal in the algarves.,Sep,2025,Sep 2025,2025-09-01,2025,5
Tivoli Carvoeiro Algarve Resort,jarek j,10,jarek jwrote a review May 2023,"Stable internet (15 Mbps wgich was  fast enough for Netflix and Disney, not sure about HBO Max as didn't test it).Excellent view from rooms' balcony and restaurant!Sky bar ( roof top) closes early (8pm)Deluxe Twin room with sea view and balcony was spacious enough and clean. Shower was very efficient.Indoor pool with jacuzzi.Outdoor pool with section for babies.Lots of restaurants nearby ( 5-10 min walking). I recommend \"Casa Algarvia\" and \"O Cantinho\".Rent a car at the airport for €25 a day at \"Drive4Fun\" to avoid additional charges.Overall 4.5 stars",May,2023,May 2023,2023-05-01,2023,4
Saccharum,jillhQ1938DT,0,jillhQ1938DTwrote a review May 2016,"Accommodation excellent but service leaves a lot to be desired. We never found the main pool as the indication was that you had to pay for it through the spa and we weren't prepared to pay extra. Never used the spa as it is not our 'thing'. Only found the al a carte restaurant just before the end of our holiday. We'd found a very good local restaurant so weren't prepared to pay more for what could be an inferior menu. Information in the rooms was poor especially as it was a very quiet area. Their restaurant & menus with prices; bus timetable & places to visit; car hire information are all things that would be useful in rooms. We were booked in for bed and breakfast only which was superb but the way we were treated in the buffet on our first night was so bad that we left to eat outside the hotel and had we paid for half board I would have been onto the travel company immediately. This stopped us from even considering eating in the buffet again. The accommodation, cleanliness of the rooms, kettle & fridge were supplied, the balcony was great all these were superb. I feel that it is a new hotel with staff having a lot to learn.",May,2016,May 2016,2016-05-01,2016,3
Villas Barrocal,Venture607262,0,Venture607262wrote a review Jan 2025,Excellent holiday accommodation.  This was our 6th visit and looking forward to our next. Lovely pool area and well presented gardens.  Comfortable clean spacious apartments.  Very good restaurants nearby and the beach is perfect as is the adjacent boardwalk.,Jan,2025,Jan 2025,2025-01-01,2025,5
Tivoli Carvoeiro Algarve Resort,Julia C,1,Julia Cwrote a review Feb 2024,"Amazing hotel, superb view from the room, bar or pool, great breakfast, super comfy room… no complaints at all, we had a great stay! Even tho it’s winter, the warm enough weather and sunny days made it even better! We couldn’t recommend more!!",Feb,2024,Feb 2024,2024-02-01,2024,5
Herdade Da Matinha,PizzaGirl999,8,PizzaGirl999wrote a review Dec 2014,"I have stayed at Herdade da Matinha twice now and have never been disappointed. Tastefully decorated and in a beautiful location, the hotel feels like a family home. Monica and Alfredo are warm and friendly people, nothing is ever too much trouble and all the staff go out of their way to ensure you have a pleasant stay. The horse riding is great fun and Mariana is very friendly.The food is excellent, with a great selection for the breakfast buffet.On the negatives, I really can't think of very much! It's very remote (we love that, but others might not). The dinner is quite pricey, and there are no other options nearby, but the food is excellent even though you can't choose from different options as it is a set menu. Overall though a fantastic experience and we will be returning again and again!",Dec,2014,Dec 2014,2014-12-01,2014,4
Belmar Spa & Beach Resort,Rachel O,25,Rachel Owrote a review Aug 2022,"Our second visit & we rebooked our 3rd visit before we left! There is something for everyone at Belmar Resort and the location is perfect near the Porto do Mos beach (including restaurants) and an easy 5 minute taxi/drive or 25-30 minutes walk to Lagos centro.There is a choice of pool areas to suit adults &/or families. Pool side bars with great choice of food & drinks during the day. Good quality restaurant food too. Friendly staff, great service & very comfortable, well maintained bedrooms with daily housekeeping service (we stay in a studio apartment). There is also the gym, spa & indoor pools plus some lovely panoramic walks nearby. Highly recommended!",Aug,2022,Aug 2022,2022-08-01,2022,5
Lisbon Destination Hostel,Mafalditus,60,Mafaldituswrote a review Jul 2017,"The location is great, the staff is super helpful, the beds are comfortable, you have a locker and the rooms are spacious, they have a good kitchen and common areas,  and they offer tons of activities to socialize. What else can you ask for?As it happens a lot with hostels, especially when you go to a dom, it's a matter of luck with the people you meet. I had a great time in this sense.I would definitely recommend it.Tip: the rooms in the ground floor are noisier since they face the street, and even though they have blinds, sometimes when it's a big dorm people want the windows open for air, so ask for a room upstairs if possible.",Jul,2017,Jul 2017,2017-07-01,2017,4
Dona Filipa Hotel Vale Do Lobo,Leanne,1,Leannewrote a review Oct 2023,"Had a nice stay at the Dona Filipa. Breakfast was lovely as was the swimming pool with stunning views of the ocean. The Praca is literally on your doorstep! Lots of nice restaurants to choose from. My only fault is the room we had! Having seen other people’s reviews of the classic rooms on here I was hoping we wouldn’t get the same but unfortunately we did! We were on level 1 basically basement level, they were clean but are in desperate need of a refurb. The worse thing was the smell of damp in the room, it’s just fortunate that we were hardly in there. I did ask for a refurb room but was told the hotel was full but when a family member complained he got moved straight to a new room?!If you book this hotel I strongly advise you ask for a refurbished room! Apart from that a very nice stay.",Oct,2023,Oct 2023,2023-10-01,2023,4
1908 Lisboa Hotel,Betty G,0,Betty Gwrote a review Apr 2019,"The building is Nicely renovated room is small but cozy,  location is decent,  the staff are what make it amazing.  Andre and Katrina are fabulous.  The breakfast is good.  Vibe of the area is fun.  Would stay here again.   Lisbon is a nice city.",Apr,2019,Apr 2019,2019-04-01,2019,4
1e Carvoeiro,PeterGKennedy,8,PeterGKennedywrote a review Jul 2014,We have owned at Monte Carvoeiro for many years and the refurbishments were under way to the current high standard before CLC World became involved in the resort. The resort is managed by owners and not CLC. This is an excellent location for the area to explore and has many top restaurant on site as well as many more only 5 - 10 minutes walk away.,Jul,2014,Jul 2014,2014-07-01,2014,5
"Pine Cliffs Ocean Suites, A Luxury Collection Resort & Spa",snipsnapsnorum,216,snipsnapsnorumwrote a review Sep 2019,"We spent 8 days here and had an Ocean suite with 2 bedrooms, 2 bathrooms, kitchen and living room with a dining area.   So there was plenty of space for the 5 members of our family which included our 3 year old grandson.  The suites were exceptionally clean and housekeeping did a full clean each day.  We had half board but the kitchen was equipped with everything you could possibly need to cook your own meals.  The resort is huge but the shuttle service will transport you wherever you want to go.  You would need a taxi to get to Albufeira.   As others have commented the pools are freezing cold so we migrated to the beach on several occasions, however, although the lift takes you down there is a long board walk with many steps before you get to the beach.  Not too bad going down but pretty daunting especially for a 3 year old on the way back in the heat of the day.  We were very disappointed with the food - O Grill was a buffet which was okay but not as good as we were expecting, the Corda cafe was dreadful and overcharged us which took considerable time to correct, the steak house was mediocre.  If the resort was closer to Albuferia then we would have tried other restaurants instead of half board.  We had a terrace with a tiny garden but with hindsight would have preferred a balcony suite.  The staff were pleasant and helpful.  Overall not 5 star quality more 4 star.  Would we return - unlikely because the beach was too much of a trek, the pools too cold to enjoy and the food not up to our standards.",Sep,2019,Sep 2019,2019-09-01,2019,4
Valverde Lisboa Hotel & Garden - Relais & Châteaux,ehud91,2,ehud91wrote a review Jun 2019,"We arrived at the hotel after a long flight, it was 10 in the morning, and they immediately suggested that we enter a dining room and refresh ourselves with a breakfast  meal at their expenseIn this way they acquired our sympathy. The hotel itself is nice, the location is excellent and the staff are extraordinarily nice, the room we received was on the second floor, overlooking a noisy construction site, starting in the morning hours. My wife had a hard time with here  makeup when there was no mirror on the dressing table. Even though we stayed for 4 nights and asked for a different room we coudn't get one/.The hotel does not have a swimming pool, or SPA . I think it is suitable for 4 stars, not 5. The price itself is at least 20% higher than what appears to be a fair deal.",Jun,2019,Jun 2019,2019-06-01,2019,4
Charming Antas House,MOIOLI Marc,0,MOIOLI Marcwrote a review Sep 2023,"What to start with ? 😲Emmanuella’s kindness?The cleanliness of the establishment?The refinement of the tables, with a different decor every day?The sumptuous breakfast with timeless decorum?The comfort of the room (bedding, bathroom, etc.)?The outdoor terrace more than welcoming?We don’t know and we strongly suggest this great experience 😉Only happiness 🫠Marc and Nadine",Sep,2023,Sep 2023,2023-09-01,2023,5
1908 Lisboa Hotel,Jenny P,3,Jenny Pwrote a review Aug 2023,Excellent family hotel for visiting the city. We stayed here for the long weekend and couldn’t fault the service. The staff were excellent. Location is very good for walking into the city. The hotel is beautifully decorated. Recommend the cocktails especially the one called ‘infame in da club’.,Aug,2023,Aug 2023,2023-08-01,2023,5
PortoBay Serra Golf,HeardGrylls,8,HeardGryllswrote a review Oct 2015,"2nd hotel on our walking holiday. Small and exstreamly welcoming,very clean. Stylish furnishings. Room smart,coffee, tea in room bonus. Indoor pool. Buffet breakfast, Evenings meal excellent chef takes pride in presentation taste beautiful waiting staff lovely.  Tiny village 5 mins walk away. Very very pleased with our stay.",Oct,2015,Oct 2015,2015-10-01,2015,5
Grand Muthu Forte Do Vale,Jorge A,11,Jorge Awrote a review Sep 2021,"Not a 5 star hotel as described, more like a 3.5 star hotel. Hygiene standards not great. The balcony was filthy, asked twice for cleaning. Poor breakfast. The prices were expensive for the service provided! Just spent two days there but we’ll not be visiting again.",Sep,2021,Sep 2021,2021-09-01,2021,2
Montebelo Viseu Congress Hotel & Spa,KerryLouLou,84,KerryLouLouwrote a review Jun 2014,"stayed here for 4 nights with a friend who was working in town.  Lovely twin room with balcony.  Plenty big enough.  Free wifi.  A shame there was no tea / coffee making facilities in the room.  Staff werent overly helpful on arrival.  Normally at a 5* hotel a bell boy will be rushing out to the taxi to meet you and take your luggage.  There was no such service at the Montebelo.  The reception staff were not overly helpful.  I even had to ask where the lifts to the rooms were.  Very strange, as my experience of customer service everywhere else in Viseu was outstanding.  The indoor pool area is nice but very dimly lit.  There are nice loungers around the pool and plenty of towels.  The saunas and steam rooms were not working for the length of my stay.  Drank in the hotel bar a few times.  Ate dinner in the restaurant one night.  Had a set menu for about 20 euros which included starter, main course, dessert and a glass of wine.  The soup was tepid.  The roast veal main was very nice.  A good choice of desserts on the dessert buffet.  The breakfast buffet selection was good.  A variety of pastries, meats, cheeses, fruits, yogurts, juices, pancakes, cereals and even bacon and scrambled eggs.  Ham on the bone is carved for you if you want it.  There is spumante once you ask for the bottle to be opened.  Normal coffee is available to help yourself to, but others coffees (espresso etc) can be ordered.  I found the staff at breakfast the friendliest in the hotel.  The hotel was incredibly quiet.  Whether by the pool, at breakfast, in the bar or in the restaurant.  I'm sure i never saw more than half a dozen other people.  In a very large hotel this just felt a little eerie.  I would agree with other reviews about this really being 4* not 5.",Jun,2014,Jun 2014,2014-06-01,2014,3
